SB_DEPTH_cm,SB_DEPTH_pxl,CT,CT_std
367.0,36186.293,614.3704833984375,
367.5,36235.594,532.7548,269.78397
368.0,36284.895,749.7664,70.572914
368.5,36334.195,707.13586,80.30998
369.0,36383.492,652.53656,64.50635
369.5,36432.797,629.77765,24.317894
370.0,36482.094,643.9254,27.503317
370.5,36531.395,646.474,23.01792
371.0,36580.695,814.57574,269.51614
371.5,36629.992,959.7139,304.66925
372.0,36679.297,1043.3783,291.76144
372.5,36728.594,1063.4873,284.7942
373.0,36777.895,1059.2106,284.74536
373.5,36827.195,1047.7634,286.48523
374.0,36876.496,1041.0597,288.86526
374.5,36925.797,1021.052,278.65176
375.0,36975.098,990.14355,264.31363
375.5,37024.395,970.7019,255.29753
376.0,37073.695,950.99817,260.08804
376.5,37122.996,928.8818,265.64413
377.0,37172.297,903.9171,270.98038
377.5,37221.598,886.2262,270.9232
378.0,37270.9,855.8208,269.81494
378.5,37320.195,839.2274,271.54697
379.0,37369.496,822.06354,271.4768
379.5,37418.797,800.4582,272.22275
380.0,37468.098,767.4343,260.36203
380.5,37517.4,731.9298,232.86887
381.0,37566.695,698.8276,208.14047
381.5,37615.996,668.21844,178.90486
382.0,37665.297,636.2374,130.36662
382.5,37714.598,595.6673,26.138178
383.0,37763.9,588.1165,35.850746
383.5,37813.2,620.0052,117.69466
384.0,37862.5,661.8864,195.8308
384.5,37911.797,682.65955,239.11078
385.0,37961.098,687.68463,261.736
385.5,38010.4,715.921,306.2517
386.0,38059.7,740.49225,330.92795
386.5,38109.0,748.1826,332.6227
387.0,38158.297,756.40137,331.98904
387.5,38207.598,759.7264,345.62842
388.0,38256.9,759.46735,352.13272
388.5,38306.2,778.3191,371.55408
389.0,38355.5,784.81604,387.90015
389.5,38404.797,812.33923,419.84857
390.0,38454.098,805.9005,417.6534
390.5,38503.402,808.5054,434.26865
391.0,38552.7,789.28,410.46567
391.5,38602.0,730.8559,367.30267
392.0,38651.3,737.22516,374.27637
392.5,38700.598,701.7482,348.04324
393.0,38749.902,671.9005,306.995
393.5,38799.203,628.1107,242.04832
394.0,38848.5,546.72314,34.56565
394.5,38897.8,546.3451,20.758717
395.0,38947.1,554.02405,19.58643
395.5,38996.402,556.4445,27.137163
396.0,39045.703,559.46704,27.943352
396.5,39095.0,555.7014,29.01763
397.0,39144.3,554.35223,25.949413
397.5,39193.6,560.0562,43.775562
398.0,39242.902,555.8286,31.530489
398.5,39292.203,566.2031,29.933811
399.0,39341.5,572.6085,26.582436
399.5,39390.8,579.6254,20.789736
400.0,39440.1,581.26495,46.38178
400.5,39489.402,597.84,35.043457
401.0,39538.703,586.0343,29.679834
401.5,39588.004,564.6962,19.972185
402.0,39637.305,559.18115,44.985546
402.5,39686.6,570.3973,31.61166
403.0,39735.902,570.3712,28.19904
403.5,39785.203,565.7126,26.268522
404.0,39834.504,581.04626,20.628742
404.5,39883.805,589.26184,23.651283
405.0,39933.1,571.2938,28.604086
405.5,39982.402,574.10333,35.270527
406.0,40031.703,577.5854,41.279453
406.5,40081.004,560.6487,50.661865
407.0,40130.305,560.29016,42.389343
407.5,40179.605,576.11554,33.371662
408.0,40228.902,583.0273,38.969673
408.5,40278.203,588.87103,21.73534
409.0,40327.504,591.42535,31.109388
409.5,40376.805,579.31744,28.606358
410.0,40426.105,590.0878,23.548923
410.5,40475.406,579.9236,21.683447
411.0,40524.703,573.78796,16.228497
411.5,40574.008,570.8289,17.492357
412.0,40623.305,574.06665,18.578773
412.5,40672.605,580.4472,17.966501
413.0,40721.906,580.71075,18.43753
413.5,40771.203,582.2866,19.352919
414.0,40820.508,577.3005,21.877527
414.5,40869.805,574.6592,23.006453
415.0,40919.105,584.3748,31.23748
415.5,40968.406,618.8686,38.37408
416.0,41017.707,673.34045,32.10547
416.5,41067.008,662.1055,28.236818
417.0,41116.31,718.30206,53.15757
417.5,41165.605,720.30914,48.215893
418.0,41214.906,993.752,214.78113
418.5,41264.207,982.71063,190.83994
419.0,41313.508,817.9783,169.7798
419.5,41362.81,824.6555,153.50461
420.0,41412.11,821.7567,101.78284
420.5,41461.406,856.2663,84.07341
421.0,41510.707,884.52875,117.03854
421.5,41560.008,929.4028,182.99922
422.0,41609.31,837.0529,217.47598
422.5,41658.61,870.3831,156.18448
423.0,41707.906,984.49164,217.13837
423.5,41757.207,1113.0525,267.79474
424.0,41806.508,1112.8081,318.85864
424.5,41855.81,1265.5088,272.64905
425.0,41905.11,1286.4149,218.8327
425.5,41954.41,1217.4281,244.55695
426.0,42003.707,1201.7343,246.95343
426.5,42053.008,1017.282,251.06023
427.0,42102.31,934.81934,230.78441
427.5,42151.61,931.5865,323.78476
428.0,42200.91,915.58527,311.42123
428.5,42250.21,919.36163,313.70312
429.0,42299.508,861.6646,313.45227
429.5,42348.81,819.9696,329.33273
430.0,42398.11,814.9966,324.46967
430.5,42447.41,785.557,295.2473
431.0,42496.71,767.25934,287.07318
431.5,42546.008,752.4413,272.3409
432.0,42595.31,720.825,257.0049
432.5,42644.613,683.24347,222.99783
433.0,42693.91,641.2129,172.75293
433.5,42743.21,571.2633,44.752953
434.0,42792.51,563.56134,25.769156
434.5,42841.812,556.2169,28.313473
435.0,42891.113,556.1577,22.86011
435.5,42940.41,552.66284,29.242945
436.0,42989.71,552.3096,16.668194
436.5,43039.01,556.2358,19.150398
437.0,43088.312,556.7047,18.418993
437.5,43137.613,544.6495,18.699354
438.0,43186.914,535.5666,19.321795
438.5,43236.21,534.8078,23.260685
439.0,43285.51,534.30597,17.823328
439.5,43334.812,529.5592,22.51182
440.0,43384.113,535.142,23.810514
440.5,43433.414,527.3231,16.80034
441.0,43482.715,523.21466,19.351591
441.5,43532.01,521.0437,16.398388
442.0,43581.312,528.7704,25.120584
442.5,43630.613,528.05383,26.071278
443.0,43679.914,523.605,14.23468
443.5,43729.215,523.92944,13.806026
444.0,43778.51,534.48706,33.15957
444.5,43827.812,523.03314,10.908174
445.0,43877.113,522.9743,12.053002
445.5,43926.414,522.61285,12.701037
446.0,43975.715,518.91785,16.593397
446.5,44025.016,524.1738,12.770123
447.0,44074.312,524.76794,17.491913
447.5,44123.613,522.80133,21.035137
448.0,44172.914,520.6373,19.083143
448.5,44222.215,510.10233,25.618475
449.0,44271.516,531.8218,55.91246
449.5,44320.812,546.8126,54.997482
450.0,44370.113,558.93976,44.19301
450.5,44419.414,593.496,63.517464
451.0,44468.715,566.5205,47.254333
451.5,44518.016,556.71185,31.268517
452.0,44567.316,545.03766,20.992975
452.5,44616.617,548.7603,22.926104
453.0,44665.914,553.84216,24.431795
453.5,44715.215,567.97394,23.03918
454.0,44764.516,579.8783,19.675398
454.5,44813.816,576.51733,41.917194
455.0,44863.117,565.91223,21.2341
455.5,44912.414,566.0161,25.179222
456.0,44961.72,564.173,23.04178
456.5,45011.02,581.73303,31.207602
457.0,45060.316,703.29834,84.78089
457.5,45109.617,677.12103,43.727352
458.0,45158.914,631.30035,42.111694
458.5,45208.22,593.25964,32.05488
459.0,45257.52,853.04675,290.93802
459.5,45306.816,952.37885,274.37274
460.0,45356.117,805.0436,211.78833
460.5,45405.418,883.73566,211.9115
461.0,45454.72,943.9596,146.26143
461.5,45504.02,786.4377,252.63718
462.0,45553.316,742.67535,237.58054
462.5,45602.617,651.25446,125.14395
463.0,45651.918,618.9119,24.357811
463.5,45701.22,603.6051,30.00096
464.0,45750.52,591.17993,34.282898
464.5,45799.82,595.07574,21.74704
465.0,45849.117,607.1947,26.21726
465.5,45898.418,610.52466,26.095934
466.0,45947.72,616.68463,19.420284
466.5,45997.02,615.49677,20.760971
467.0,46046.32,628.9606,95.434875
467.5,46095.62,630.95294,62.5356
468.0,46144.918,633.85126,62.95308
468.5,46194.22,631.0811,50.88978
469.0,46243.52,624.66486,42.131775
469.5,46292.82,620.45074,44.388714
470.0,46342.12,627.4006,59.037712
470.5,46391.42,627.74457,61.747753
471.0,46440.72,623.3662,58.31254
471.5,46490.02,618.56305,52.976402
472.0,46539.32,610.2618,59.48038
472.5,46588.62,603.2637,52.673843
473.0,46637.92,607.42993,58.242565
473.5,46687.22,591.11096,52.439747
474.0,46736.52,584.1495,47.215767
474.5,46785.824,579.35834,46.32715
475.0,46835.12,573.6763,46.33068
475.5,46884.42,578.0107,54.60226
476.0,46933.723,577.218,58.485355
476.5,46983.02,576.8842,53.352577
477.0,47032.324,574.7119,49.984474
477.5,47081.62,573.4834,49.71416
478.0,47130.92,569.30444,46.15669
478.5,47180.223,571.4677,46.025017
479.0,47229.523,569.5658,44.93006
479.5,47278.824,573.3229,45.884212
480.0,47328.125,575.0169,49.100582
480.5,47377.42,579.86334,56.245975
481.0,47426.723,593.57684,63.374302
481.5,47476.023,603.4346,65.256775
482.0,47525.324,583.77905,57.951336
482.5,47574.625,579.76337,51.600327
483.0,47623.926,582.7437,57.557312
483.5,47673.223,598.8832,56.181717
484.0,47722.523,592.04425,57.984146
484.5,47771.824,592.67694,57.66548
485.0,47821.125,568.57416,138.04784
485.5,47870.426,586.289,65.50908
486.0,47919.723,588.1126,58.331356
486.5,47969.023,578.5097,51.088894
487.0,48018.324,572.98126,52.91828
487.5,48067.625,575.0655,55.210518
488.0,48116.926,572.1687,54.299633
488.5,48166.227,579.0545,51.184566
489.0,48215.523,570.6505,47.347515
489.5,48264.824,569.3332,45.840103
490.0,48314.125,569.3349,46.69802
490.5,48363.426,567.1178,46.948883
491.0,48412.727,569.94867,45.619568
491.5,48462.023,565.1468,47.00286
492.0,48511.324,554.4238,41.217426
492.5,48560.625,548.51514,42.092033
493.0,48609.926,547.7571,44.203495
493.5,48659.227,544.9606,43.759026
494.0,48708.527,539.5628,42.028454
494.5,48757.824,537.8386,42.96002
495.0,48807.125,541.1375,42.103157
495.5,48856.426,532.1295,43.663048
496.0,48905.727,549.15027,47.59044
496.5,48955.027,540.13055,42.84014
497.0,49004.33,557.1915,42.03892
497.5,49053.625,571.2954,39.081604
498.0,49102.926,591.0429,42.211758
498.5,49152.227,599.40106,44.664963
499.0,49201.527,616.22675,68.29088
499.5,49250.83,608.5591,47.91845
500.0,49300.125,629.2762,54.868893
500.5,49349.426,628.1802,50.46579
501.0,49398.73,631.67224,44.55958
501.5,49448.027,635.549,48.681824
502.0,49497.33,635.36316,48.80799
502.5,49546.63,626.7929,49.860962
503.0,49595.93,639.1412,61.499733
503.5,49645.23,747.779,64.567505
504.0,49694.527,748.2019,53.622166
504.5,49743.83,682.9093,64.21339
505.0,49793.13,691.40485,98.59483
505.5,49842.43,673.66394,55.413307
506.0,49891.73,699.0334,46.836926
506.5,49941.03,691.58795,48.470165
507.0,49990.332,709.3476,67.69994
507.5,50039.63,739.4031,92.79804
508.0,50088.93,744.9615,83.05127
508.5,50138.23,748.7155,92.128944
509.0,50187.53,749.8817,79.42017
509.5,50236.832,753.7423,73.0648
510.0,50286.13,746.5917,81.17494
510.5,50335.43,711.06696,114.764366
511.0,50384.73,696.79443,116.645966
511.5,50434.03,656.75165,51.312473
512.0,50483.332,860.84485,90.04567
512.5,50532.633,734.324,66.34953
513.0,50581.934,717.9877,47.4721
513.5,50631.23,718.40674,42.919174
514.0,50680.53,737.1414,45.30957
514.5,50729.832,1026.9507,175.59839
515.0,50779.133,1201.55,221.74432
515.5,50828.434,1216.3558,188.67314
516.0,50877.73,1209.8962,215.54306
516.5,50927.03,1149.0709,220.0137
517.0,50976.332,1082.9357,244.51549
517.5,51025.633,1024.1375,252.32889
518.0,51074.934,946.8311767578125,
518.5,51124.234,957.0401611328125,
519.0,51173.53,1262.5651,96.5705
519.5,51222.832,1246.6283,102.05432
520.0,51272.133,1255.419,79.70513
520.5,51321.434,1249.4132,70.77259
521.0,51370.734,1228.499,68.43151
521.5,51420.035,1220.1512,99.358154
522.0,51469.332,1223.4791,112.39421
522.5,51518.633,1223.9016,118.308945
523.0,51567.934,1170.0566,130.69691
523.5,51617.234,1221.0293,130.2059
524.0,51666.535,1212.0054,173.30942
524.5,51715.832,1247.1091,192.73174
525.0,51765.133,1281.3298,226.54483
525.5,51814.434,1300.3074,256.75278
526.0,51863.734,1335.776,229.34502
526.5,51913.035,1333.3721,246.74622
527.0,51962.336,1363.7994,248.74094
527.5,52011.633,1351.4972,273.04388
528.0,52060.934,1353.3192,305.36957
528.5,52110.234,1128.6797,611.7167
529.0,52159.535,1145.6013,351.128
529.5,52208.836,1020.7906,360.7123
530.0,52258.133,958.6874,398.36404
530.5,52307.434,862.38226,373.44684
531.0,52356.734,786.79535,320.63995
531.5,52406.035,670.63556,209.72743
532.0,52455.336,612.12415,23.348354
532.5,52504.637,616.9532,24.54268
533.0,52553.934,617.2396,22.999792
533.5,52603.234,615.9721,24.452612
534.0,52652.535,613.3782,31.97541
534.5,52701.836,605.13525,22.841793
535.0,52751.137,600.2369,19.21919
535.5,52800.438,603.29376,21.14583
536.0,52849.734,606.12427,21.183872
536.5,52899.035,607.42035,23.658329
537.0,52948.336,604.04706,24.59721
537.5,52997.637,597.6678,21.106394
538.0,53046.94,595.51215,20.87373
538.5,53096.234,592.89355,14.549051
539.0,53145.535,595.69354,25.380098
539.5,53194.836,591.4834,14.140131
540.0,53244.137,593.534,20.953697
540.5,53293.44,591.926,17.116175
541.0,53342.74,593.9393,13.030955
541.5,53392.035,599.4686,15.311605
542.0,53441.336,601.2248,16.161798
542.5,53490.637,608.1515,22.4599
543.0,53539.94,604.5827,20.633131
543.5,53589.242,606.5216,18.013294
544.0,53638.54,614.9672,21.989271
544.5,53687.836,616.2594,20.35761
545.0,53737.137,607.50714,16.253925
545.5,53786.44,609.04333,18.973005
546.0,53835.742,606.2631,18.010965
546.5,53885.043,619.4872,16.29044
547.0,53934.336,634.95447,18.954025
547.5,53983.637,615.2046,13.936395
548.0,54032.94,618.7844,29.84656
548.5,54082.242,610.1559,16.745869
549.0,54131.543,612.27844,17.53731
549.5,54180.84,620.01196,16.385296
550.0,54230.137,646.62317,19.307951
550.5,54279.44,635.5328,21.064215
551.0,54328.742,615.53033,15.518151
551.5,54378.043,626.17346,44.658447
552.0,54427.34,626.2365,20.452492
552.5,54476.64,634.85583,24.603987
553.0,54525.94,630.58374,22.467041
553.5,54575.242,619.74664,20.130705
554.0,54624.543,683.703,16.877687
554.5,54673.844,644.8873,22.008747
555.0,54723.145,893.22974,66.69137
555.5,54772.44,1055.3502,200.4451
556.0,54821.742,813.189697265625,
556.5,54871.043,857.308837890625,
557.0,54920.344,935.6182250976562,
557.5,54969.645,977.5660400390625,
558.0,55018.94,869.15869140625,
558.5,55068.242,800.7444458007812,
559.0,55117.543,712.4638671875,
559.5,55166.844,641.4744873046875,
560.0,55216.145,638.7586669921875,
560.5,55265.44,630.7915649414062,
561.0,55314.742,640.24744,21.925472
561.5,55364.043,634.9927,26.572083
562.0,55413.344,622.4697,23.558132
562.5,55462.645,624.8902,21.394024
563.0,55511.945,626.9602,22.48555
563.5,55561.246,624.3234,29.982464
564.0,55610.543,646.1782,24.942726
564.5,55659.844,657.3106,26.389824
565.0,55709.145,646.2933,18.94143
565.5,55758.445,645.81464,20.189178
566.0,55807.746,660.8746,48.957478
566.5,55857.043,632.64575,26.691917
567.0,55906.344,637.522,27.25478
567.5,55955.645,637.3262,26.209436
568.0,56004.945,635.3235,17.469185
568.5,56054.246,637.5765,18.958815
569.0,56103.543,626.6676,31.492
569.5,56152.844,629.332,27.604097
570.0,56202.145,624.7148,28.033527
570.5,56251.445,622.5705,25.492826
571.0,56300.746,626.4877,20.90625
571.5,56350.047,632.65576,25.473244
572.0,56399.348,655.767,56.39612
572.5,56448.645,635.9294,32.00302
573.0,56497.945,636.6961,40.97814
573.5,56547.246,637.9887,38.901054
574.0,56596.547,639.80457,50.73226
574.5,56645.848,631.327,34.585655
575.0,56695.145,624.3933,34.038242
575.5,56744.445,633.6971,29.022877
576.0,56793.746,630.2381,22.511786
576.5,56843.047,641.2944,24.475208
577.0,56892.348,643.3847,28.713228
577.5,56941.65,644.1077,30.333614
578.0,56990.945,654.11646,21.980677
578.5,57040.246,665.45416,54.020527
579.0,57089.547,642.93146,24.888731
579.5,57138.848,658.78046,34.73175
580.0,57188.15,657.53925,19.470076
580.5,57237.445,665.3404,34.236614
581.0,57286.746,666.7552,33.66632
581.5,57336.047,655.92255,24.401567
582.0,57385.348,661.60657,18.610891
582.5,57434.652,685.505,16.678888
583.0,57483.953,683.7067,20.497612
583.5,57533.246,777.9033,66.14832
584.0,57582.547,1255.9681,236.11882
584.5,57631.848,977.785400390625,
585.0,57681.152,925.5867919921875,
585.5,57730.453,927.152099609375,
586.0,57779.75,914.9207763671875,
586.5,57829.047,956.880615234375,
587.0,57878.348,780.6072998046875,
587.5,57927.652,718.2239379882812,
588.0,57976.953,697.1220703125,
588.5,58026.25,678.7329711914062,
589.0,58075.547,615.4865,27.555004
589.5,58124.848,609.89667,20.853695
590.0,58174.152,597.41876,25.268877
590.5,58223.453,588.3939,24.87254
591.0,58272.754,581.33093,25.755062
591.5,58322.047,579.6162,17.697329
592.0,58371.348,578.10535,17.920238
592.5,58420.652,583.3287,17.736645
593.0,58469.953,584.63654,27.878054
593.5,58519.254,584.1044,19.29211
594.0,58568.555,581.7022,17.712608
594.5,58617.85,590.19574,25.550764
595.0,58667.152,586.75287,30.834877
595.5,58716.453,584.3064,17.329994
596.0,58765.754,588.8696,26.862438
596.5,58815.055,586.51227,19.823055
597.0,58864.35,593.531,26.388865
597.5,58913.652,591.577,16.197289
598.0,58962.953,599.3055,18.499231
598.5,59012.254,605.2601,18.04527
599.0,59061.555,615.7491,32.875427
599.5,59110.855,631.7076,95.26261
600.0,59160.152,614.5232,28.914915
600.5,59209.453,602.35614,21.243057
601.0,59258.754,599.45996,17.314222
601.5,59308.055,605.93414,23.868965
602.0,59357.355,604.6376,26.082537
602.5,59406.652,608.5925,28.764605
603.0,59455.953,600.6328,20.447252
603.5,59505.254,601.64014,25.097326
604.0,59554.555,606.9894,26.350992
604.5,59603.855,607.20044,22.563137
605.0,59653.156,607.6021,23.70614
605.5,59702.457,610.49146,29.462074
606.0,59751.754,609.5991,22.932745
606.5,59801.055,610.29553,18.968855
607.0,59850.355,617.571,17.382067
607.5,59899.656,616.9755,34.95177
608.0,59948.957,625.3365,30.25473
608.5,59998.254,628.3759,24.05743
609.0,60047.555,633.40533,26.24456
609.5,60096.855,636.59906,25.090635
610.0,60146.156,629.3305,33.80856
610.5,60195.457,655.29474,45.916386
611.0,60244.754,639.4385,31.571802
611.5,60294.055,644.6959,67.70405
612.0,60343.355,637.3094,30.75639
612.5,60392.656,669.8179,32.75129
613.0,60441.957,683.0328,64.22733
613.5,60491.258,695.4794,62.226524
614.0,60540.56,715.92664,66.56711
614.5,60589.855,768.2991,171.55026
615.0,60639.156,851.21985,304.7949
615.5,60688.457,908.0763,354.21768
616.0,60737.758,953.07513,358.08783
616.5,60787.06,903.96387,341.7341
617.0,60836.355,844.91864,341.2489
617.5,60885.656,847.0377,364.4481
618.0,60934.957,824.1273,351.0889
618.5,60984.258,801.88727,321.34302
619.0,61033.56,786.9815,305.29196
619.5,61082.855,753.84814,264.7463
620.0,61132.156,706.3184,209.99466
620.5,61181.457,677.8798,147.85509
621.0,61230.758,647.3903,69.223175
621.5,61280.06,640.2112,48.768772
622.0,61329.36,639.85815,48.35929
622.5,61378.66,640.92773,49.89266
623.0,61427.957,639.87506,44.601665
623.5,61477.258,639.5676,45.40929
624.0,61526.56,641.88226,41.500378
624.5,61575.863,636.1316,43.81709
625.0,61625.16,629.9121,39.373035
625.5,61674.457,629.58606,38.088226
626.0,61723.758,631.34534,36.753212
626.5,61773.06,632.6805,35.90016
627.0,61822.363,632.579,35.805595
627.5,61871.664,630.3507,38.532417
628.0,61920.957,631.6708,47.40628
628.5,61970.258,624.5522,89.46197
629.0,62019.56,621.9121,85.01273
629.5,62068.863,631.8984,47.434647
630.0,62118.164,638.23596,42.38747
630.5,62167.46,638.6713,56.424946
631.0,62216.758,680.598,189.22484
631.5,62266.06,849.9849853515625,
632.0,62315.363,824.1871337890625,
632.5,62364.664,847.191162109375,
633.0,62413.965,1023.74176,376.9244
633.5,62463.26,1013.8141,400.2225
634.0,62512.56,1060.5894,412.93774
634.5,62561.863,1060.3555,423.9918
635.0,62611.164,1068.9619,426.65192
635.5,62660.465,1093.0575,443.54944
636.0,62709.766,1090.4233,445.50183
636.5,62759.06,1090.2115,443.59116
637.0,62808.363,1109.8173,443.81107
637.5,62857.664,1035.8259,421.4997
638.0,62906.965,1053.2949,454.74817
638.5,62956.266,1049.2762,460.36053
639.0,63005.562,1020.6075,466.41495
639.5,63054.863,716.82416,281.7617
640.0,63104.164,586.5331,46.68117
640.5,63153.465,576.5214,69.010056
641.0,63202.766,567.6811,155.15685
641.5,63252.066,564.0035,197.8885
642.0,63301.363,565.8068,235.1201
642.5,63350.664,565.8792,237.01407
643.0,63399.965,567.141,263.15482
643.5,63449.266,588.25037,248.15903
644.0,63498.566,592.6926,248.20691
644.5,63547.867,596.1438,245.79796
645.0,63597.164,594.7268,224.91748
645.5,63646.465,611.2478,254.60359
646.0,63695.766,599.23615,200.72572
646.5,63745.066,596.6327,224.59729
647.0,63794.367,606.4625,238.80417
647.5,63843.664,615.0505,207.98415
648.0,63892.965,610.8545,246.9921
648.5,63942.266,597.64703,210.58511
649.0,63991.566,607.4805,208.77037
649.5,64040.867,667.31256,272.69107
650.0,64090.168,623.8029,209.4186
650.5,64139.465,604.0263,201.39926
651.0,64188.766,636.7883,193.11707
651.5,64238.066,626.92487,157.16092
652.0,64287.367,636.6968,149.72685
652.5,64336.668,892.8859,296.99335
653.0,64385.965,1140.1711,223.12025
653.5,64435.266,975.62115,385.0592
654.0,64484.566,785.39435,328.39572
654.5,64533.867,999.5411987304688,
655.0,64583.168,1028.8095703125,
655.5,64632.47,884.6041259765625,
656.0,64681.766,765.0791015625,
656.5,64731.066,709.1275634765625,
657.0,64780.367,687.0841064453125,
657.5,64829.668,680.2327270507812,
658.0,64878.97,686.40771484375,
658.5,64928.27,678.3485717773438,
659.0,64977.566,674.2875366210938,
659.5,65026.867,620.3329,136.37318
660.0,65076.168,611.5305,119.77918
660.5,65125.47,609.7225,89.7906
661.0,65174.77,598.66565,97.312965
661.5,65224.066,604.4418,33.146423
662.0,65273.367,603.97473,28.076189
662.5,65322.668,597.8921,17.560596
663.0,65371.97,601.03485,18.474379
663.5,65421.27,604.68866,14.824353
664.0,65470.57,603.363,18.507175
664.5,65519.867,603.03595,19.251987
665.0,65569.17,603.9229,21.066446
665.5,65618.47,595.3155,19.335932
666.0,65667.77,592.21014,18.853485
666.5,65717.07,593.8998,19.667982
667.0,65766.375,591.5432,18.41767
667.5,65815.67,598.818,18.727255
668.0,65864.97,590.565,17.015917
668.5,65914.27,589.9453,18.850954
669.0,65963.57,585.10974,17.937933
669.5,66012.875,590.5629,23.793892
670.0,66062.17,605.985,26.526741
670.5,66111.47,611.29834,18.668806
671.0,66160.77,623.2749,29.449503
671.5,66210.07,622.438,24.793442
672.0,66259.375,627.1339,26.76365
672.5,66308.67,627.5489,33.39586
673.0,66357.97,629.84717,40.351475
673.5,66407.27,628.37646,21.541397
674.0,66456.57,634.0064,21.57211
674.5,66505.875,638.1933,22.984852
675.0,66555.17,642.1174,50.070366
675.5,66604.48,646.6765,63.44809
676.0,66653.77,661.56384,39.10901
676.5,66703.07,663.4212,44.222687
677.0,66752.375,668.5619,55.206413
677.5,66801.67,671.04706,53.71299
678.0,66850.98,670.4195,62.279144
678.5,66900.27,669.8452,57.923183
679.0,66949.57,655.738,24.788101
679.5,66998.875,656.1097,29.226849
680.0,67048.17,661.8705,36.99421
680.5,67097.48,658.36755,35.4644
681.0,67146.77,652.14905,33.041
681.5,67196.07,663.4457,41.397438
682.0,67245.375,661.4004,40.437706
682.5,67294.67,674.83105,40.177486
683.0,67343.98,705.8849,77.321724
683.5,67393.27,680.45734,44.785187
684.0,67442.57,668.5003,33.127758
684.5,67491.875,675.01044,30.221952
685.0,67541.17,699.61084,48.22932
685.5,67590.48,715.42725,51.13555
686.0,67639.77,723.6841,45.083103
686.5,67689.08,737.8485,49.13736
687.0,67738.375,745.01056,45.569195
687.5,67787.67,753.08856,84.531105
688.0,67836.98,991.1676,131.57928
688.5,67886.27,1252.09,73.487915
689.0,67935.58,1396.9362,88.09378
689.5,67984.875,1218.912,112.49415
690.0,68034.17,1096.2328,113.61496
690.5,68083.48,1310.673,56.713825
691.0,68132.77,1298.3541,50.835552
691.5,68182.08,1221.7224,76.47123
692.0,68231.375,1001.2756,61.67067
692.5,68280.67,1166.6113,74.34695
693.0,68329.98,1139.2429,79.60263
693.5,68379.27,1323.8037,53.8852
694.0,68428.58,1330.9956,37.461376
694.5,68477.88,1402.0791,41.490597
695.0,68527.17,1356.7451,97.3476
695.5,68576.48,1409.0674,127.593475
696.0,68625.77,1395.7637,78.17125
696.5,68675.08,1399.7366,75.102234
697.0,68724.38,1423.7318,78.66639
697.5,68773.68,1418.5575,60.990166
698.0,68822.98,1385.337,85.8186
698.5,68872.27,1350.1674,86.75508
699.0,68921.58,1335.2158,68.677444
699.5,68970.88,1361.1819,74.60374
700.0,69020.18,1385.3938,67.7173
700.5,69069.48,1375.567,56.51435
701.0,69118.77,1437.0645,103.52153
701.5,69168.08,1405.9819,62.59103
702.0,69217.38,1414.0496,52.535587
702.5,69266.68,1477.9375,53.126816
703.0,69315.984,1344.1124,50.07563
703.5,69365.27,1405.1875,36.759457
704.0,69414.58,1516.5415,60.915012
704.5,69463.88,1401.8285,86.46275
705.0,69513.18,1386.6028,90.67847
705.5,69562.484,1340.7428,114.37805
706.0,69611.78,1347.1129,127.96731
706.5,69661.08,1250.2284,123.59737
707.0,69710.38,1202.7844,230.39952
707.5,69759.68,1102.9849,354.61703
708.0,69808.984,944.4758,310.80148
708.5,69858.28,896.0918,307.00882
709.0,69907.58,644.93726,27.198458
709.5,69956.88,639.2506,22.620592
710.0,70006.18,643.31946,22.014057
710.5,70055.484,638.60046,27.912195
711.0,70104.78,628.0323,24.28586
711.5,70154.086,624.6504,22.41074
712.0,70203.38,629.0273,17.227097
712.5,70252.68,633.1885,17.956654
713.0,70301.984,631.0609,18.505987
713.5,70351.28,636.01263,19.665382
714.0,70400.586,644.12366,23.02204
714.5,70449.88,648.49524,20.744387
715.0,70499.18,656.63165,22.532373
715.5,70548.484,658.82855,20.946512
716.0,70597.78,656.14636,20.858694
716.5,70647.086,660.5709,18.062782
717.0,70696.38,659.52466,17.3069
717.5,70745.68,661.2713,18.43967
718.0,70794.984,663.95435,22.501328
718.5,70844.28,672.684,20.168549
719.0,70893.586,675.14764,31.278034
719.5,70942.88,686.20776,24.729399
720.0,70992.19,685.7159,21.49482
720.5,71041.484,684.78674,30.14835
721.0,71090.78,684.3768,18.16536
721.5,71140.086,691.1191,15.835899
722.0,71189.38,695.7713,17.835032
722.5,71238.69,702.357,45.156128
723.0,71287.984,701.29755,19.362938
723.5,71337.28,704.8121,17.322115
724.0,71386.586,708.51276,42.120262
724.5,71435.88,701.5369,14.612496
725.0,71485.19,702.0826,18.205933
725.5,71534.484,701.3464,19.499147
726.0,71583.78,703.597,22.266016
726.5,71633.086,703.7105,15.535019
727.0,71682.38,704.7536,14.925954
727.5,71731.69,705.9238,14.785031
728.0,71780.984,698.35,15.546274
728.5,71830.29,699.04315,15.952942
729.0,71879.586,696.2907,18.022842
729.5,71928.88,705.6568,51.182064
730.0,71978.19,748.7264,40.40956
730.5,72027.484,703.97784,16.529997
731.0,72076.79,702.4266,24.617855
731.5,72126.086,700.2936,21.724977
732.0,72175.38,726.49066,23.775959
732.5,72224.69,689.78424,15.211034
733.0,72273.984,750.9773,94.88277
733.5,72323.29,699.4227,25.828897
734.0,72372.586,701.9288,17.550303
