SB_DEPTH_cm,hiresMS
291.49747,48.941204
291.99747,43.226555
292.49747,41.84074
292.99747,44.99874
293.49747,45.908092
293.99747,44.504494
294.49747,42.277004
294.99747,39.219257
295.49747,40.020412
295.99747,44.632236
296.49747,47.81721
296.99747,49.621784
297.49747,50.525734
297.99747,50.57586
298.49747,49.066647
298.99747,46.109158
299.49747,53.3342
299.99747,69.82648
300.49747,91.64499
300.99747,118.21228
301.49747,131.00133
301.99747,131.75325
302.49747,118.32444
302.99747,92.75968
303.49747,82.13609
303.99747,84.04098
304.49747,95.606
304.99747,115.10539
305.49747,107.02291
305.99747,76.7453
306.49747,75.93066
306.99747,98.33741
307.49747,108.80719
307.99747,110.0604
308.49747,118.67787
308.99747,132.8638
309.49747,134.40742
309.99747,126.58738
310.49747,133.64346
310.99747,151.48866
311.49747,162.06541
311.99747,167.4793
312.49747,165.5608
312.99747,158.54305
313.49747,163.51295
313.99747,176.64662
314.49747,244.33888
314.99747,348.40247
315.49747,332.47696
315.99747,238.23538
316.49747,166.26323
316.99747,108.51697
317.49747,70.44703
317.99747,44.68098
318.49747,34.651215
318.99747,34.250195
319.49747,35.479504
319.99747,37.68509
320.49747,39.132145
320.99747,40.134716
321.49747,39.83087
321.99747,38.778206
322.49747,38.496357
322.99747,38.64674
323.49747,40.51296
323.99747,43.320065
324.49747,42.538025
324.99747,39.83109
325.49747,39.590588
325.99747,40.643253
326.49747,42.988407
326.99747,45.996117
327.49747,46.23189
327.99747,45.07897
328.49747,45.23842
328.99747,46.040474
329.49747,48.02926
329.99747,50.585735
330.49747,53.03978
330.99747,55.445946
331.49747,54.272594
331.99747,51.46548
332.49747,49.143734
332.99747,47.038338
333.49747,42.732464
333.99747,37.469135
334.49747,32.66308
334.99747,28.051256
335.49747,33.114613
335.99747,42.187595
336.49747,43.12234
336.99747,40.7663
337.49747,37.04418
337.99747,32.78339
338.49747,27.653564
338.99747,22.189558
339.49747,23.325245
339.99747,26.934385
340.49747,26.614912
340.99747,24.860415
341.49747,19.6675
341.99747,13.251247
342.49747,11.897822
342.99747,12.29885
343.49747,22.59554
343.99747,36.230076
344.49747,40.35477
344.99747,41.35734
345.49747,42.511868
345.99747,43.714916
346.49747,45.568233
346.99747,47.623505
347.49747,49.21666
347.99747,50.67034
348.49747,50.689915
348.99747,50.288887
349.49747,49.88787
349.99747,49.486855
350.49747,49.12511
350.99747,48.77422
351.49747,50.43912
351.99747,52.644775
352.49747,51.429184
352.99747,49.323853
353.49747,48.299454
353.99747,47.547527
354.49747,45.989773
354.99747,44.23533
355.49747,49.53609
355.99747,56.503952
356.49747,55.270203
356.99747,52.16233
357.49747,72.170235
357.99747,97.284615
358.49747,105.62484
358.99747,110.3869
359.49747,110.576454
359.99747,109.82453
360.49747,120.61633
360.99747,133.69948
361.49747,135.42128
361.99747,134.97011
362.49747,115.76413
362.99747,93.10674
363.49747,89.35927
363.99747,88.958244
364.49747,89.371315
364.99747,89.922714
365.49747,87.42468
365.99747,84.42955
366.49747,81.43442
366.99747,78.439285
367.49747,75.44415
367.99747,72.44902
368.49747,69.45389
368.99747,66.458755
369.49747,72.100876
369.99747,78.91835
370.49747,80.98701
370.99747,82.44069
371.49747,128.9758
371.99747,181.05933
372.49747,192.20111
372.99747,198.56723
373.49747,152.78992
373.99747,101.25782
374.49747,
374.99747,
375.49747,
375.99747,
376.49747,
376.99747,
377.49747,
377.99747,
378.49747,
378.99747,
379.49747,
379.99747,
380.49747,
380.99747,
381.49747,
381.99747,
382.49747,30.028471
382.99747,31.432026
383.49747,35.45904
383.99747,39.61958
384.49747,40.13568
384.99747,40.486584
385.49747,37.655594
385.99747,34.698105
386.49747,37.314075
386.99747,40.121273
387.49747,40.73593
387.99747,41.28733
388.49747,41.789764
388.99747,42.29105
389.49747,41.709213
389.99747,41.10769
390.49747,40.803074
390.99747,40.502304
391.49747,34.580578
391.99747,28.615469
392.49747,24.150133
392.99747,19.725023
393.49747,29.600037
393.99747,39.402668
394.49747,39.753567
394.99747,40.079582
395.49747,38.47552
395.99747,36.912487
396.49747,37.614285
396.99747,38.264385
397.49747,36.71045
397.99747,35.20842
398.49747,35.50919
398.99747,35.79834
399.49747,35.748215
399.99747,35.64067
400.49747,34.08669
400.99747,32.617363
401.49747,33.018383
401.99747,33.322407
402.49747,31.718296
402.99747,29.974737
403.49747,25.76407
403.99747,21.829357
404.49747,22.33064
404.99747,22.93409
405.49747,25.039423
405.99747,26.775965
406.49747,23.517612
406.99747,20.862951
407.49747,25.775394
407.99747,30.387068
408.49747,31.489895
408.99747,33.018387
409.49747,39.184002
409.99747,44.634663
410.49747,42.779907
410.99747,41.09055
411.49747,40.990295
411.99747,40.9
412.49747,40.9
412.99747,41.35033
413.49747,45.66125
413.99747,49.653732
414.49747,51.05733
414.99747,52.242527
415.49747,51.741257
415.99747,52.530262
416.49747,62.80629
416.99747,72.869675
417.49747,81.44165
417.99747,92.755226
418.49747,122.4304
418.99747,144.65593
419.49747,119.14052
419.99747,99.405266
420.49747,115.14514
420.99747,127.77767
421.49747,122.113144
421.99747,113.42748
422.49747,87.662224
422.99747,
423.49747,
423.99747,
424.49747,
424.99747,
425.49747,
425.99747,
426.49747,
426.99747,9.00881
427.49747,9.058939
427.99747,9.018398
428.49747,8.567255
428.99747,8.7872305
429.49747,11.945327
429.99747,15.093826
430.49747,18.201698
430.99747,20.83765
431.49747,21.539448
431.99747,22.372396
432.49747,23.725824
432.99747,24.810343
433.49747,24.860472
433.99747,25.366386
434.49747,27.571974
434.99747,29.571348
435.49747,30.824562
435.99747,31.2778
436.49747,28.921831
436.99747,27.19092
437.49747,27.591948
437.99747,28.4927
438.49747,31.049177
438.99747,33.106884
439.49747,33.55804
439.99747,33.815075
440.49747,33.464184
440.99747,33.385803
441.49747,34.13773
441.99747,34.573566
442.49747,34.072296
442.99747,33.571022
443.49747,33.069736
443.99747,32.384296
444.49747,31.181248
444.99747,30.648626
445.49747,31.95197
445.99747,32.312393
446.49747,30.15693
446.99747,28.98974
447.49747,30.393295
447.99747,31.229916
448.49747,30.628374
448.99747,29.680513
449.49747,27.875942
449.99747,28.538368
450.49747,35.15533
450.99747,39.904587
451.49747,40.255478
451.99747,40.651955
452.49747,41.15324
452.99747,42.10263
453.49747,44.057583
453.99747,45.4
454.49747,45.4
454.99747,45.304222
455.49747,45.00346
455.99747,44.929737
456.49747,45.330765
456.99747,52.20606
457.49747,72.30697
457.99747,80.96586
458.49747,66.779495
458.99747,76.81374
459.49747,134.10887
459.99747,158.2533
460.49747,119.15305
460.99747,80.71809
461.49747,43.523872
461.99747,18.488232
462.49747,15.630907
462.99747,13.890034
463.49747,14.140669
463.99747,14.373045
464.49747,14.573559
464.99747,15.699957
465.49747,18.406813
465.99747,20.531761
466.49747,21.684717
466.99747,21.905254
467.49747,20.601954
467.99747,21.188389
468.49747,24.797642
468.99747,29.305672
469.49747,35.220654
469.99747,40.28456
470.49747,44.044197
470.99747,47.783737
471.49747,51.493134
471.99747,52.562916
472.49747,49.75572
472.99747,47.812138
473.49747,47.110363
473.99747,46.054703
474.49747,44.500717
474.99747,44.06359
475.49747,45.166386
475.99747,46.311848
476.49747,47.51493
476.99747,47.423
477.49747,45.618427
477.99747,45.473488
478.49747,47.47857
478.99747,48.8651
479.49747,49.466644
479.99747,48.995464
480.49747,47.190895
480.99747,47.420555
481.49747,50.12749
481.99747,51.645718
482.49747,51.74597
482.99747,50.505627
483.49747,47.698433
483.99747,46.947845
484.49747,48.551907
484.99747,49.612625
485.49747,50.063778
485.99747,50.252235
486.49747,50.15198
486.99747,49.617283
487.49747,48.614716
487.99747,49.026894
488.49747,50.93172
488.99747,51.628887
489.49747,51.077473
489.99747,43.1299
490.49747,27.690798
490.99747,19.069168
491.49747,17.214413
491.99747,16.452482
492.49747,16.753244
492.99747,16.38663
493.49747,15.384058
493.99747,16.507336
494.49747,19.61521
494.99747,21.387976
495.49747,21.939388
495.99747,31.135275
496.49747,48.07819
496.99747,56.427048
497.49747,57.229103
497.99747,61.13001
498.49747,67.69664
498.99747,70.89041
499.49747,71.24131
499.99747,71.29017
500.49747,71.08966
500.99747,71.30483
501.49747,71.85625
501.99747,78.085266
502.49747,88.81244
502.99747,88.47624
503.49747,79.55337
503.99747,75.643036
504.49747,75.542786
504.99747,75.61494
505.49747,75.81545
505.99747,82.19092
506.49747,93.068474
506.99747,93.242455
507.49747,85.77331
507.99747,83.26052
508.49747,84.21294
508.99747,85.84976
509.49747,87.95516
509.99747,108.30799
510.49747,140.89052
510.99747,140.5434
511.49747,118.58778
511.99747,108.59607
512.49744,106.29023
512.99744,124.6344
513.49744,155.9647
513.99744,198.34244
514.49744,247.51851
514.99744,201.01263
515.49744,96.89573
515.99744,
516.49744,
516.99744,
517.49744,
517.99744,
518.49744,
518.99744,
519.49744,
519.99744,
520.49744,
520.99744,81.322914
521.49744,101.82547
521.99744,127.38864
522.49744,155.56085
522.99744,171.49991
523.49744,181.27496
523.99744,180.80534
524.49744,175.29153
524.99744,188.72835
525.49744,211.28616
525.99744,254.13217
526.49744,306.51645
526.99744,359.58783
527.49744,412.9747
527.99744,500.58826
528.49744,603.5459
528.99744,576.15643
529.49744,491.68988
529.99744,354.75455
530.49744,195.39603
530.99744,125.54053
531.49744,93.00713
531.99744,71.12897
532.49744,53.585068
532.99744,51.18369
533.49744,54.792942
533.99744,55.402443
534.49744,54.85103
534.99744,53.244057
535.49744,51.23892
535.99744,50.113544
536.49744,49.31154
536.99744,50.35482
537.49744,52.05919
537.99744,53.503414
538.49744,54.856884
538.99744,54.114807
539.49744,52.66108
539.99744,48.306427
540.49744,42.993134
540.99744,43.027496
541.49744,44.781994
541.99744,45.84915
542.49744,46.701336
542.99744,44.67048
543.49744,41.7632
543.99744,47.83263
544.49744,56.554993
544.99744,57.25359
545.49744,55.64948
545.99744,56.16256
546.49744,57.26539
546.99744,57.460537
547.49744,57.410416
547.99744,59.266613
548.49744,61.622654
548.99744,61.860165
549.49744,61.559395
549.99744,63.189625
550.49744,65.29502
550.99744,65.659515
551.49744,65.60939
551.99744,64.05199
552.49744,62.147106
552.99744,59.996258
553.49744,57.790607
553.99744,59.2563
554.49744,61.512085
554.99744,69.910576
555.49744,79.584785
555.99744,92.18262
556.49744,105.36642
556.99744,87.62643
557.49744,63.91564
557.99744,50.350388
558.49744,38.670444
558.99744,41.748127
559.49744,47.462425
559.99744,50.011234
560.49744,52.016376
560.99744,56.991135
561.49744,62.455143
561.99744,61.684677
562.49744,59.93018
562.99744,59.35161
563.49744,58.950603
563.99744,61.440563
564.49744,64.348015
564.99744,63.642563
565.49744,62.43948
565.99744,65.224915
566.49744,68.533394
566.99744,66.80516
567.49744,64.44926
567.99744,63.8414
568.49744,63.440376
568.99744,57.90003
569.49744,51.78435
569.99744,55.824554
570.49744,60.93766
570.99744,60.214584
571.49744,58.91132
571.99744,63.934822
572.49744,69.54922
572.99744,66.2656
573.49744,62.205196
573.99744,55.40951
574.49744,48.39152
574.99744,57.456036
575.49744,67.73175
575.99744,67.556366
576.49744,66.65405
576.99744,65.37473
577.49744,64.071396
577.99744,65.84781
578.49744,67.802704
578.99744,68.90031
579.49744,69.953
579.99744,74.5017
580.49744,79.21378
580.99744,79.3037
581.49744,79.203445
581.99744,78.57078
582.49744,77.91915
582.99744,81.30588
583.49744,84.81487
583.99744,149.95343
584.49744,216.62434
584.99744,344.85532
585.49744,474.2871
585.99744,267.23694
586.49744,55.406837
586.99744,50.718075
587.49744,47.910877
587.99744,47.350723
588.49744,46.806152
588.99744,51.718742
589.49744,56.603836
589.99744,57.20534
590.49744,57.80742
590.99744,58.459087
591.49744,59.12814
591.99744,60.832508
592.49744,62.5141
592.99744,63.16577
593.49744,63.828175
593.99744,64.880806
594.49744,65.8586
594.99744,64.55525
595.49744,63.3
595.99744,63.3
596.49744,63.346344
596.99744,64.44917
597.49744,65.61345
597.99744,68.01947
598.49744,69.92613
598.99744,62.757755
599.49744,56.30438
599.99744,61.617996
600.49744,66.409164
600.99744,63.351322
601.49744,60.757282
601.99744,64.56681
602.49744,68.06727
602.99744,67.61611
603.49744,67.29733
603.99744,68.550545
604.49744,69.76225
604.99744,70.51418
605.49744,71.252884
605.99744,71.85439
606.49744,72.44659
606.99744,72.94787
607.49744,73.803055
607.99744,77.91359
608.49744,81.49139
608.99744,80.43875
609.49744,79.71693
609.99744,81.72207
610.49744,83.426155
610.99744,82.77448
611.49744,82.79372
611.99744,87.806564
612.49744,92.230965
612.99744,92.48159
613.49744,93.441185
613.99744,99.20596
614.49744,122.25546
614.99744,257.30167
615.49744,361.686
615.99744,275.866
616.49744,192.26198
616.99744,121.83574
617.49744,61.28024
617.99744,57.11957
618.49744,54.109783
618.99744,57.418266
619.49744,60.223946
619.99744,60.37433
620.49744,60.837738
620.99744,62.89288
621.49744,64.48964
621.99744,63.83797
622.49744,63.457424
622.99744,64.35974
623.49744,65.577156
623.99744,68.23396
624.49744,70.066666
624.99744,68.262146
625.49744,66.62881
625.99744,65.726494
626.49744,64.57021
626.99744,62.36456
627.49744,58.87573
627.99744,50.253628
628.49744,43.90378
628.99744,46.359924
629.49744,44.718872
629.99744,27.675182
630.49744,
630.99744,
631.49744,
631.99744,
632.49744,
632.99744,
633.49744,
633.99744,
634.49744,58.82442
634.99744,59.776863
635.49744,59.836224
635.99744,57.07916
636.49744,63.196056
636.99744,96.52947
637.49744,115.87829
637.99744,93.47085
638.49744,79.05871
638.99744,87.881325
639.49744,90.656334
639.99744,76.32046
640.49744,64.85276
640.99744,61.293636
641.49744,57.081787
641.99744,51.116493
642.49744,46.481323
642.99744,45.32837
643.49744,45.29025
643.99744,48.09727
644.49744,51.450153
644.99744,56.16223
645.49744,60.01171
645.99744,61.76621
646.49744,65.067955
646.99744,72.03581
647.49744,74.87212
647.99744,68.15531
648.49744,62.838436
648.99744,60.68291
649.49744,60.279316
649.99744,63.738182
650.49744,66.76777
650.99744,68.87317
651.49744,69.34684
651.99744,66.38944
652.49744,68.009575
652.99744,79.03785
653.49744,104.71392
653.99744,159.80515
654.49744,
654.99744,
655.49744,
655.99744,
656.49744,
656.99744,
657.49744,
657.99744,
658.49744,
658.99744,
659.49744,
659.99744,
660.49744,59.51002
660.99744,63.069145
661.49744,66.29153
661.99744,68.94833
662.49744,69.405205
662.99744,66.24711
663.49744,65.08806
663.99744,67.143196
664.49744,69.10103
664.99744,70.90565
665.49744,72.53271
665.99744,73.88618
666.49744,69.6633
666.99744,57.03092
667.49744,47.273308
667.99744,41.75951
668.49744,38.950886
668.99744,40.053715
669.49744,42.31864
669.99744,46.228664
670.49744,52.239338
670.99744,61.161667
671.49744,68.27715
671.99744,72.9391
672.49744,75.01905
672.99744,73.66558
673.49744,73.94514
673.99744,76.3513
674.49744,76.92897
674.99744,75.174576
675.49744,73.79893
675.99744,72.89662
676.49744,74.225624
676.99744,78.28603
677.49744,79.36022
677.99744,76.8538
678.49744,73.65591
678.99744,69.64587
679.49744,71.66434
679.99744,80.6223
680.49744,89.85357
680.99744,99.39302
681.49744,104.16183
681.99744,103.66054
682.49744,101.69082
682.99744,98.13191
683.49744,101.50564
683.99744,112.23313
684.49744,113.6439
684.99744,105.372696
685.49744,101.324196
685.99744,101.57484
686.49744,106.24217
686.99744,115.31488
687.49744,121.498276
687.99744,124.85688
688.49744,145.29356
688.99744,182.08789
689.49744,244.01941
689.99744,329.53864
690.49744,357.0499
690.99744,331.2353
691.49744,299.35492
691.99744,262.0092
692.49744,248.94658
692.99744,257.31805
693.49744,276.1202
693.99744,303.94153
694.49744,349.42914
694.99744,409.8804
695.49744,403.91022
695.99744,342.80356
696.49744,319.46426
696.99744,326.83316
697.49744,346.78726
697.99744,376.76413
698.49744,430.0286
698.99744,501.45737
699.49744,530.2406
699.99744,526.43085
700.49744,
700.99744,
701.49744,
701.99744,
702.49744,
702.99744,
703.49744,
703.99744,
704.49744,598.9341
704.99744,718.6911
705.49744,649.9565
705.99744,454.21667
706.49744,415.84097
706.99744,481.3088
707.49744,448.73605
707.99744,352.84024
708.49744,289.65466
708.99744,247.14568
709.49744,179.83217
709.99744,97.17533
710.49744,69.65295
710.99744,75.517975
711.49744,80.56457
711.99744,85.12626
712.49744,86.86347
712.99744,86.96373
713.49744,85.08055
713.99744,82.07303
714.49744,81.06448
714.99744,81.16474
715.49744,84.51507
715.99744,89.628174
716.49744,93.136154
716.99744,95.79296
717.49744,97.55833
717.99744,98.861595
718.49744,99.59939
718.99744,100.050545
719.49744,100.267044
719.99744,100.3673
720.49744,101.616066
720.99744,103.42069
721.49744,102.50248
721.99744,100.29696
722.49744,97.85134
722.99744,95.294785
723.49744,92.11643
723.99744,88.65756
