SB_DEPTH_cm,SB_DEPTH_pxl,CT,CT_std
359.0,35625.23,1040.9863,101.067955
359.5,35674.848,1099.1083,133.06812
360.0,35724.465,1086.1434,109.18693
360.5,35774.082,1136.9375,183.36166
361.0,35823.7,1157.3632,198.81728
361.5,35873.316,1104.0839,164.25151
362.0,35922.934,1157.082,191.7184
362.5,35972.55,1163.1302,174.13278
363.0,36022.168,1142.0887,151.52519
363.5,36071.785,1083.9465,150.71489
364.0,36121.402,1064.1326,147.39816
364.5,36171.02,1172.0497,166.7198
365.0,36220.637,1089.0671,177.94379
365.5,36270.254,1068.6008,178.13359
366.0,36319.87,1029.5168,160.915
366.5,36369.492,1048.9879,204.74628
367.0,36419.105,1029.2588,212.01573
367.5,36468.723,1062.8661,47.3744
368.0,36518.344,1145.7584,135.5139
368.5,36567.957,1144.7164,106.030396
369.0,36617.574,1251.1099,153.21532
369.5,36667.195,1216.6709,134.90973
370.0,36716.812,1170.2444,122.23954
370.5,36766.426,1117.5529,105.64009
371.0,36816.047,1089.7078,62.930992
371.5,36865.664,1065.8154,85.64189
372.0,36915.28,1053.8959,94.60988
372.5,36964.9,1061.4792,75.30699
373.0,37014.516,1046.4757,78.70258
373.5,37064.133,1032.0215,115.6304
374.0,37113.75,1121.6556,169.59424
374.5,37163.367,1066.1218,147.98149
375.0,37212.984,1133.4648,199.95396
375.5,37262.6,1100.8656,200.98076
376.0,37312.22,1075.9297,174.8245
376.5,37361.836,1048.2621,191.96976
377.0,37411.453,1097.189,192.51651
377.5,37461.07,1074.1722,184.79515
378.0,37510.688,1137.0573,185.82042
378.5,37560.305,1071.5529,180.29361
379.0,37609.92,1086.6691,201.51624
379.5,37659.54,1075.0154,159.5809
380.0,37709.156,1057.5366,216.6263
380.5,37758.777,1054.9731,206.23326
381.0,37808.39,1193.6466,181.29298
381.5,37858.008,1237.8499,185.02173
382.0,37907.63,1158.2997,172.15497
382.5,37957.242,1146.5527,149.91235
383.0,38006.86,1113.8848,154.64153
383.5,38056.48,1079.6559,161.29047
384.0,38106.098,1071.6067,159.54468
384.5,38155.71,1074.5481,181.40082
385.0,38205.332,1092.7446,192.7638
385.5,38254.95,1088.6879,181.0648
386.0,38304.566,1115.4241,180.82243
386.5,38354.184,1114.3351,181.6502
387.0,38403.8,1104.7,184.28267
387.5,38453.418,1088.2859,170.98741
388.0,38503.035,1079.7695,170.19986
388.5,38552.652,1095.8673,177.69946
389.0,38602.27,1063.3127,197.91185
389.5,38651.887,1085.4777,210.6107
390.0,38701.504,1160.9049,217.00209
390.5,38751.12,1087.0625,169.51881
391.0,38800.74,1182.257,209.95593
391.5,38850.355,1316.8995,137.57263
392.0,38899.973,1320.9263,121.69979
392.5,38949.59,1308.1517,162.31989
393.0,38999.207,1320.3533,123.47259
393.5,39048.824,1324.6941,110.87135
394.0,39098.44,1306.5529,118.5067
394.5,39148.06,1192.4807,136.65411
395.0,39197.676,1133.819,108.9003
395.5,39247.293,1204.005,135.24475
396.0,39296.914,1259.4025,117.902664
396.5,39346.527,1251.9423,118.91237
397.0,39396.145,1252.3923,127.04487
397.5,39445.76,1256.2037,134.24342
398.0,39495.38,1284.2422,167.44273
398.5,39544.996,1249.4113,161.79652
399.0,39594.613,1236.6948,155.11299
399.5,39644.234,1214.5397,150.97441
400.0,39693.848,1299.5526,104.22547
400.5,39743.465,1237.8743,131.25293
401.0,39793.086,1248.6509,151.44675
401.5,39842.7,1169.7502,143.67122
402.0,39892.316,1192.7577,123.66059
402.5,39941.938,1221.3563,172.20988
403.0,39991.555,1115.181,201.3729
403.5,40041.168,1114.8971,201.18948
404.0,40090.79,1136.6163,82.930695
404.5,40140.406,1074.479,125.877716
405.0,40190.023,1145.8668,205.31857
405.5,40239.64,1225.9814,155.668
406.0,40289.258,1063.5338,126.09856
406.5,40338.875,1081.8269,123.079765
407.0,40388.492,1112.8547,125.30686
407.5,40438.11,1286.9354,100.97074
408.0,40487.727,1233.6254,129.99782
408.5,40537.344,1104.8643,117.73106
409.0,40586.96,1094.4714,105.65574
409.5,40636.58,1175.6056,132.8575
410.0,40686.195,1211.2583,122.951935
410.5,40735.812,1192.7345,171.36803
411.0,40785.43,1187.6398,145.14955
411.5,40835.047,1218.7297,160.06567
412.0,40884.664,1218.2305,151.28108
412.5,40934.28,1290.1174,169.89365
413.0,40983.9,1279.3025,181.13246
413.5,41033.52,1251.8722,164.04462
414.0,41083.133,1319.9442,165.7475
414.5,41132.75,1193.0688,152.60257
415.0,41182.37,1278.4337,152.98831
415.5,41231.984,1331.8783,173.83632
416.0,41281.6,1293.1096,128.05629
416.5,41331.223,1333.533,207.99797
417.0,41380.84,1402.8699,214.83603
417.5,41430.453,1438.2511,325.1373
418.0,41480.074,1194.8834,187.54189
418.5,41529.69,1266.9846,189.10912
419.0,41579.31,1349.3873,199.58252
419.5,41628.926,1504.5771,300.8258
420.0,41678.543,1462.9009,190.10007
420.5,41728.16,1543.6156,291.28983
421.0,41777.777,1454.0378,151.26134
421.5,41827.395,1458.0985,163.83559
422.0,41877.01,1464.0339,190.22226
422.5,41926.63,1478.3232,162.44342
423.0,41976.246,1473.7284,150.52495
423.5,42025.863,1507.3403,210.70349
424.0,42075.48,1485.8127,165.59369
424.5,42125.098,1490.0765,245.44781
425.0,42174.715,1495.3628,158.51727
425.5,42224.332,1473.1687,104.85822
426.0,42273.95,1491.9132,144.29254
426.5,42323.566,1471.9591,127.13071
427.0,42373.184,1470.4615,100.95376
427.5,42422.805,1504.1176,160.12242
428.0,42472.418,1480.637,189.8273
428.5,42522.035,1436.1506,208.97859
429.0,42571.656,1606.4005,318.68198
429.5,42621.273,1501.294,200.3243
430.0,42670.887,1554.0991,249.76358
430.5,42720.508,1529.7578,224.11913
431.0,42770.125,1547.0156,215.47632
431.5,42819.74,1591.789,293.43274
432.0,42869.36,1693.3213,358.5893
432.5,42918.977,1551.4988,373.66672
433.0,42968.594,1589.5394,380.86545
433.5,43018.21,1579.9491,282.93903
434.0,43067.83,1502.2676,143.3323
434.5,43117.445,1482.1128,140.60097
435.0,43167.062,1471.5691,104.63787
435.5,43216.68,1495.4661,139.80229
436.0,43266.297,1499.4421,170.06194
436.5,43315.914,1471.0043,73.41258
437.0,43365.53,1483.4523,175.58122
437.5,43415.15,1481.3878,172.61212
438.0,43464.766,1508.924,375.5122
438.5,43514.383,1405.224,201.72156
439.0,43564.0,1254.8876,276.21274
