SB_DEPTH_cm,SB_DEPTH_pxl,CT,CT_std
737.5,72937.55,861.0287,29.891075
738.0,72986.99,923.8298,57.15588
738.5,73036.445,1069.3833,180.01913
739.0,73085.9,754.6669921875,
739.5,73135.34,769.8336791992188,
740.0,73184.8,754.9866943359375,
740.5,73234.24,754.321533203125,
741.0,73283.695,745.2137451171875,
741.5,73333.14,702.09033203125,
742.0,73382.59,798.7935791015625,
742.5,73432.04,803.641845703125,
743.0,73481.484,756.8392333984375,
743.5,73530.94,728.3819580078125,
744.0,73580.38,715.49462890625,
744.5,73629.836,742.8193969726562,
745.0,73679.28,795.1220092773438,
745.5,73728.734,797.3113403320312,
746.0,73778.18,793.4378662109375,
746.5,73827.63,792.7144165039062,
747.0,73877.086,816.3019409179688,
747.5,73926.53,823.8765869140625,
748.0,73975.984,830.07666015625,
748.5,74025.43,838.9407958984375,
749.0,74074.88,852.834716796875,
749.5,74124.33,802.4014282226562,
750.0,74173.77,792.9202880859375,
750.5,74223.23,812.8260498046875,
751.0,74272.67,845.1576538085938,
751.5,74322.125,964.0972290039062,
752.0,74371.57,977.1279296875,
752.5,74421.02,1004.3511962890625,
753.0,74470.47,1006.1888427734375,
753.5,74519.92,1037.002685546875,
754.0,74569.37,995.0204467773438,
754.5,74618.82,1066.947021484375,
755.0,74668.266,1078.7464599609375,
755.5,74717.72,1078.49609375,
756.0,74767.17,1084.002685546875,
756.5,74816.62,1099.017333984375,
757.0,74866.06,1087.7523193359375,
757.5,74915.516,1109.396728515625,
758.0,74964.96,1105.300048828125,
758.5,75014.414,1114.927978515625,
759.0,75063.86,1073.0655517578125,
759.5,75113.31,1091.818115234375,
760.0,75162.76,1094.728271484375,
760.5,75212.21,969.5938110351562,
761.0,75261.66,951.7574462890625,
761.5,75311.11,1036.6297607421875,
762.0,75360.555,1138.0567626953125,
762.5,75410.01,1095.162353515625,
763.0,75459.45,976.4537353515625,
763.5,75508.91,975.1282958984375,
764.0,75558.35,976.4617309570312,
764.5,75607.805,963.6129150390625,
765.0,75657.25,942.934814453125,
765.5,75706.7,944.4953002929688,
766.0,75756.15,947.5469360351562,
766.5,75805.6,963.5125732421875,
767.0,75855.05,958.8388671875,
767.5,75904.5,950.7381591796875,
768.0,75953.945,956.5391845703125,
768.5,76003.4,955.062744140625,
769.0,76052.84,886.4540405273438,
769.5,76102.3,900.969970703125,
770.0,76151.74,964.2747802734375,
770.5,76201.195,921.5137939453125,
771.0,76250.64,869.2861328125,
771.5,76300.09,965.0923,106.47139
772.0,76349.54,941.62854,59.766006
772.5,76398.984,682.621,476.2543
773.0,76448.44,825.857,452.04346
773.5,76497.89,1033.1902,159.19366
774.0,76547.336,997.0219,70.364716
774.5,76596.79,1057.0029,64.862434
775.0,76646.234,1170.2113,70.955086
775.5,76695.69,1203.2825,66.52447
776.0,76745.13,1187.5302,145.57805
776.5,76794.586,1119.8045654296875,
777.0,76844.03,874.3323974609375,
777.5,76893.484,1198.9920654296875,
778.0,76942.93,1130.0242919921875,
778.5,76992.38,1194.01171875,
779.0,77041.83,998.6671142578125,
779.5,77091.27,1014.1253662109375,
780.0,77140.73,1080.9346923828125,
780.5,77190.17,1061.996826171875,
781.0,77239.625,1091.975341796875,
781.5,77289.07,1086.7764892578125,
782.0,77338.52,1080.85986328125,
782.5,77387.98,1115.513427734375,
783.0,77437.42,1095.82958984375,
783.5,77486.875,1077.0792236328125,
784.0,77536.32,1055.472412109375,
784.5,77585.77,1057.85400390625,
785.0,77635.22,1062.082275390625,
785.5,77684.67,989.2950439453125,
786.0,77734.12,944.9962158203125,
786.5,77783.56,1005.2999267578125,
787.0,77833.016,1076.248046875,
787.5,77882.46,1060.35888671875,
788.0,77931.914,1049.4266357421875,
788.5,77981.37,1061.076416015625,
789.0,78030.81,1130.364013671875,
789.5,78080.26,1105.995361328125,
790.0,78129.71,1091.81396484375,
790.5,78179.164,1098.5517578125,
791.0,78228.61,1067.3299560546875,
791.5,78278.06,1068.7161865234375,
792.0,78327.51,1122.8148193359375,
792.5,78376.96,1077.2674560546875,
793.0,78426.41,1125.6630859375,
793.5,78475.85,1041.8118896484375,
794.0,78525.305,1019.5704345703125,
794.5,78574.75,995.9439086914062,
795.0,78624.2,1038.935302734375,
795.5,78673.65,1004.73681640625,
796.0,78723.1,1018.3135375976562,
796.5,78772.555,676.6499633789062,
797.0,78822.0,642.6554565429688,
