SB_DEPTH_cm,hiresMS
258.5025,81.76688
259.0025,75.33674
259.5025,65.06245
260.0025,64.2405
260.5025,67.43242
261.0025,67.948166
261.5025,67.29979
262.0025,67.85912
262.5025,68.956345
263.0025,68.54642
263.5025,67.44916
264.0025,66.419914
264.5025,65.42241
265.0025,65.77507
265.5025,66.772545
266.0025,65.72641
266.5025,63.68153
267.0025,63.166256
267.5025,63.415627
268.0025,63.434002
268.5025,63.334248
269.0025,63.987732
269.5025,65.03508
270.0025,66.76489
270.5025,68.85965
271.0025,69.245285
271.5025,68.69667
272.0025,68.34003
272.5025,68.090645
273.0025,66.50796
273.5025,64.16382
274.0025,63.17402
274.5025,62.974525
275.0025,60.775455
275.5025,57.383938
276.0025,54.67433
276.5025,52.380142
277.0025,51.592224
277.5025,51.741848
278.0025,50.58038
278.5025,48.585434
279.0025,49.100266
279.5025,51.2449
280.0025,49.460953
280.5025,45.071938
281.0025,43.121567
281.5025,42.822327
282.0025,41.815395
282.5025,40.319138
283.0025,39.583054
283.5025,39.38356
284.0025,41.097042
284.5025,44.189304
285.0025,45.44253
285.5025,45.342785
286.0025,44.95821
286.5025,44.35971
287.0025,43.930603
287.5025,43.63135
288.0025,43.86377
288.5025,44.512127
289.0025,44.07901
289.5025,42.782257
290.0025,42.145042
290.5025,42.04529
291.0025,42.054455
291.5025,42.154205
292.0025,41.903244
292.5025,41.354633
293.0025,40.993095
293.5025,40.793594
294.0025,41.12362
294.5025,41.921623
295.0025,41.487
295.5025,39.940918
296.0025,38.498703
296.5025,37.152073
297.0025,36.525723
297.5025,36.575596
298.0025,36.243397
298.5025,35.545143
299.0025,36.889824
299.5025,40.23136
300.0025,41.800125
300.5025,41.600624
301.0025,40.906742
301.5025,39.709774
302.0025,40.76376
302.5025,44.155273
303.0025,55.39324
303.5025,74.94431
304.0025,86.80167
304.5025,90.34269
305.0025,86.29492
305.5025,73.876
306.0025,65.68093
306.5025,62.239643
307.0025,75.60445
307.5025,108.27269
308.0025,124.062996
308.5025,120.073105
309.0025,97.22514343261719
309.5025,96.5670166015625
310.0025,79.4752426147461
310.5025,64.20442199707031
311.0025,65.738037109375
311.5025,70.9816665649414
312.0025,65.85856628417969
312.5025,53.74071502685547
313.0025,36.868336
313.5025,38.863285
314.0025,40.90117
314.5025,42.99593
315.0025,45.323925
315.5025,47.96723
316.0025,50.35912
316.5025,52.404003
317.0025,53.37225
317.5025,52.823624
318.0025,52.336365
318.5025,51.937378
319.0025,51.25555
319.5025,50.1583
320.0025,49.160816
320.5025,48.31296
321.0025,47.5439
321.5025,46.895523
322.0025,46.4611
322.5025,46.36135
323.0025,45.820057
323.5025,44.573177
324.0025,43.534725
324.5025,42.836475
325.0025,42.25042
325.5025,41.85143
326.0025,41.85824
326.5025,42.55649
327.0025,43.16376
327.5025,43.612625
328.0025,43.720566
328.5025,43.221813
329.0025,43.023853
329.5025,43.372967
330.0025,43.61744
330.5025,43.667316
331.0025,43.71719
331.5025,43.767063
332.0025,43.698364
332.5025,43.399117
333.0025,43.316826
333.5025,43.66595
334.0025,43.9
334.5025,43.9
335.0025,43.68957
335.5025,43.04119
336.0025,42.249386
336.5025,41.15217
337.0025,40.52548
337.5025,40.92448
338.0025,41.277172
338.5025,41.526543
339.0025,41.80628
339.5025,42.155403
340.0025,42.4
340.5025,42.4
341.0025,42.620243
341.5025,43.368347
342.0025,44.073166
342.5025,44.67167
343.0025,45.043278
343.5025,44.843784
344.0025,44.936783
344.5025,45.78466
345.0025,46.63253
345.5025,47.48038
346.0025,48.12685
346.5025,48.2266
347.0025,48.168236
347.5025,47.669483
348.0025,47.312927
348.5025,47.3628
349.0025,47.476048
349.5025,47.775295
350.0025,48.27333
350.5025,49.370552
351.0025,50.12697
351.5025,49.827717
352.0025,49.778824
352.5025,50.52693
353.0025,51.02998
353.5025,50.730732
354.0025,50.305862
354.5025,49.457985
355.0025,48.330864
355.5025,46.236168
356.0025,44.23972
356.5025,42.593838
357.0025,41.534687
357.5025,42.63191
358.0025,43.187542
358.5025,41.691284
359.0025,40.02223
359.5025,37.67816
360.0025,35.899128
360.5025,36.39788
361.0025,37.64069
361.5025,41.979702
362.0025,43.354347
362.5025,31.982805
363.0025,22.599228
363.5025,22.0506
364.0025,21.87625
364.5025,23.422333
365.0025,25.444662
365.5025,29.733927
366.0025,34.645435
366.5025,42.625225
367.0025,48.043888
367.5025,40.36311
368.0025,34.872528
368.5025,41.00699
369.0025,46.05457
369.5025,45.10694
370.0025,46.336285
370.5025,60.051964
371.0025,72.52979
371.5025,77.616905
372.0025,89.219894
372.5025,141.38934
373.0025,179.40858
373.5025,125.49514
374.0025,74.57674
374.5025,44.003246
375.0025,18.147146
375.5025,25.82769
376.0025,37.719307
376.5025,81.01097
377.0025,130.45352
377.5025,228.05928
378.0025,300.85358
378.5025,169.23697
379.0025,54.65121078491211
379.5025,46.92380905151367
380.0025,45.90721130371094
380.5025,45.31242370605469
381.0025,43.91913604736328
381.5025,50.16927719116211
382.0025,49.03473663330078
382.5025,50.026885986328125
383.0025,50.48637390136719
383.5025,51.59333419799805
384.0025,48.366519927978516
384.5025,45.87931823730469
385.0025,42.638706
385.5025,47.276955
386.0025,51.84404
386.5025,55.43505
387.0025,58.93815
387.5025,61.13259
388.0025,63.124935
388.5025,61.82818
389.0025,60.44175
389.5025,57.44933
390.0025,54.549915
390.5025,53.502537
391.0025,52.420998
391.5025,50.575672
392.0025,48.702103
392.5025,46.108593
393.0025,43.516716
393.5025,40.973083
394.0025,38.472332
394.5025,37.47486
395.0025,36.478516
395.5025,35.530888
396.0025,34.666077
396.5025,38.4066
397.0025,42.157185
397.5025,46.695827
398.0025,51.217804
398.5025,53.561867
399.0025,55.898235
399.5025,55.19998
400.0025,54.501728
400.5025,53.106953
401.0025,51.71045
401.5025,49.17547
402.0025,46.631912
402.5025,44.334526
403.0025,42.040268
403.5025,40.432053
404.0025,38.836098
404.5025,37.191345
405.0025,35.545464
405.5025,36.566914
406.0025,37.664135
406.5025,38.230694
407.0025,38.77932
407.5025,37.98408
408.0025,37.1362
408.5025,36.86128
409.0025,36.611908
409.5025,36.362534
410.0025,36.11316
410.5025,35.62758
411.0025,35.12884
411.5025,35.1
412.0025,35.1
412.5025,34.258686
413.0025,33.36096
413.5025,33.253513
414.0025,33.203636
414.5025,32.922577
415.0025,32.623333
415.5025,30.668583
416.0025,28.573826
416.5025,32.69923
417.0025,37.387497
417.5025,43.62214
418.0025,50.00597
418.5025,50.238125
419.0025,49.839123
419.5025,48.360535
420.0025,46.76458
420.5025,48.92606
421.0025,51.51957
421.5025,48.01912
422.0025,43.779858
422.5025,42.857704
423.0025,42.35895
423.5025,44.0592
424.0025,46.054207
424.5025,64.01027
425.0025,84.20911
425.5025,103.0172
426.0025,121.620636
426.5025,167.24034
427.0025,217.01425
427.5025,147.5756
428.0025,58.997272
428.5025,64.67959594726562
429.0025,66.66061401367188
429.5025,58.55284881591797
430.0025,47.514122009277344
430.5025,47.397857666015625
431.0025,39.180137634277344
431.5025,49.261146545410156
432.0025,48.445655822753906
432.5025,38.035736
433.0025,40.230244
433.5025,40.51706
434.0025,40.417313
434.5025,38.79246
435.0025,36.84733
435.5025,38.835182
436.0025,41.677982
436.5025,42.647884
437.0025,43.19651
437.5025,43.421402
438.0025,43.571026
438.5025,42.996754
439.0025,42.24865
439.5025,42.1
440.0025,42.1
440.5025,42.89428
441.0025,43.89175
441.5025,46.428288
442.0025,49.370922
442.5025,51.490044
443.0025,53.385242
443.5025,55.202568
444.0025,56.998077
444.5025,56.23872
445.0025,54.742508
445.5025,52.36173
446.0025,49.71834
446.5025,48.030167
447.0025,46.63366
447.5025,45.50289
448.0025,44.455544
448.5025,43.898354
449.0025,43.49935
449.5025,42.426163
450.0025,41.129448
450.5025,39.646683
451.0025,38.10055
451.5025,36.628365
452.0025,35.182026
452.5025,37.73612
453.0025,41.72613
453.5025,40.576435
454.0025,37.53405
454.5025,37.71363
455.0025,39.110096
455.5025,38.205814
456.0025,36.41031
456.5025,36.364086
457.0025,37.012444
457.5025,38.51155
458.0025,40.356934
458.5025,42.16708
459.0025,43.96253
459.5025,44.814507
460.0025,45.263382
460.5025,45.157135
461.0025,44.808006
461.5025,44.11444
462.0025,43.266586
462.5025,43.923214
463.0025,45.269844
463.5025,47.63472
464.0025,50.47752
464.5025,52.377033
465.0025,53.823414
465.5025,52.62799
466.0025,50.134308
466.5025,50.295654
467.0025,51.791912
467.5025,55.857403
468.0025,61.243923
468.5025,60.811817
469.0025,57.32066
469.5025,56.035126
470.0025,55.93538
470.5025,116.47411
471.0025,210.33636
471.5025,274.21408
472.0025,321.2464
472.5025,288.2446
473.0025,209.29459
473.5025,186.7636
474.0025,197.33714
474.5025,246.66908
475.0025,319.23526
475.5025,323.07684
476.0025,284.8226
476.5025,203.09453
477.0025,94.16711
477.5025,61.36974334716797
478.0025,66.74945068359375
478.5025,82.7128677368164
479.0025,80.80348205566406
479.5025,71.4356918334961
480.0025,65.91321563720703
480.5025,48.39155960083008
481.0025,48.46442413330078
481.5025,41.706882
482.0025,45.447407
482.5025,47.0
483.0025,47.0
483.5025,48.33049
484.0025,50.62475
484.5025,50.108994
485.0025,47.515564
485.5025,45.661045
486.0025,44.36429
486.5025,43.940853
487.0025,44.190224
487.5025,44.63503
488.0025,45.233532
488.5025,45.472332
489.0025,45.42246
489.5025,45.701588
490.0025,46.250214
490.5025,47.36935
491.0025,48.96536
491.5025,50.346004
492.0025,51.54297
492.5025,52.41998
493.0025,53.018482
493.5025,52.90378
494.0025,52.155678
494.5025,52.846504
495.0025,54.841515
495.5025,55.307667
496.0025,54.36007
496.5025,52.642643
497.0025,50.198757
497.5025,49.304928
498.0025,49.90343
498.5025,51.005135
499.0025,52.60109
499.5025,54.54579
500.0025,56.84005
500.5025,58.88769
501.0025,60.683144
501.5025,61.380344
502.0025,60.93147
502.5025,61.134804
503.0025,62.03253
503.5025,61.71117
504.0025,60.06529
504.5025,58.679623
505.0025,57.5824
505.5025,57.187214
506.0025,57.586212
506.5025,51.548958
507.0025,38.082657
507.5025,27.296041
508.0025,19.665369
508.5025,15.137605
509.0025,14.3396015
509.5025,13.765603
510.0025,13.466361
510.5025,13.47718
511.0025,13.876182
511.5025,16.815247
512.0025,22.999582
512.5025,27.062775
513.0025,28.35953
513.5025,29.806053
514.0025,31.451935
514.5025,33.034378
515.0025,34.530636
515.5025,36.27759
516.0025,38.37222
516.5025,40.384342
517.0025,42.279602
517.5025,44.66424
518.0025,47.7565
518.5025,49.559715
519.0025,49.45997
519.5025,51.130478
520.0025,55.469353
520.5025,58.512356
521.0025,59.559734
521.5025,60.80098
522.0025,62.34711
522.5025,62.687622
523.0025,61.091614
523.5025,61.28989
524.0025,64.43203
524.5025,66.66091
525.0025,67.35912
525.5025,67.04635
526.0025,65.001465
526.5025,61.451607
527.0025,55.267082
527.5025,50.352222
528.0025,47.708836
528.5025,44.46593
529.0025,40.12679
529.5025,34.06689
530.0025,24.790672
530.5025,36.024681091308594
531.0025,32.60566711425781
531.5025,30.329345703125
532.0025,30.73248863220215
532.5025,27.209091186523438
533.0025,27.2511043548584
533.5025,26.157733917236328
534.0025,21.112913131713867
534.5025,21.312677
535.0025,23.207935
535.5025,24.404758
536.0025,24.105507
536.5025,24.165606
537.0025,25.013483
537.5025,25.461632
538.0025,25.012756
538.5025,24.654629
539.0025,24.505013
539.5025,24.102621
540.0025,23.105118
540.5025,22.019897
541.0025,20.723143
541.5025,19.555716
542.0025,18.707838
542.5025,19.003628
543.0025,22.195446
543.5025,24.236578
544.0025,23.28895
544.5025,22.62723
545.0025,22.72698
545.5025,22.30549
546.0025,20.46011
546.5025,18.719652
547.0025,17.273272
547.5025,15.775454
548.0025,14.129672
548.5025,12.6730175
549.0025,11.775264
549.5025,11.371932
550.0025,12.469186
550.5025,13.372665
551.0025,13.671916
551.5025,15.28777
552.0025,21.123169
552.5025,27.701584
553.0025,36.728443
553.5025,44.74475
554.0025,49.333267
554.5025,53.688553
555.0025,57.22969
555.5025,60.629692
556.0025,63.522453
556.5025,66.79701
557.0025,71.484985
557.5025,75.41737
558.0025,76.46476
558.5025,78.48191
559.0025,84.31731
559.5025,89.33498
560.0025,91.03073
560.5025,85.7584228515625
561.0025,88.98756408691406
561.5025,91.16310119628906
562.0025,91.32719421386719
562.5025,88.22938537597656
563.0025,90.3341064453125
563.5025,88.84855651855469
564.0025,87.54132080078125
564.5025,85.06130981445312
565.0025,82.47856140136719
565.5025,80.43094635009766
566.0025,84.14545440673828
566.5025,81.81073760986328
567.0025,84.42546081542969
567.5025,83.08726501464844
568.0025,82.78375244140625
568.5025,82.95712280273438
569.0025,82.70247650146484
569.5025,82.61030578613281
570.0025,81.86726379394531
570.5025,82.57551574707031
571.0025,84.25051879882812
571.5025,82.2392578125
572.0025,86.89604187011719
572.5025,86.98626708984375
573.0025,82.89164733886719
573.5025,86.34762573242188
574.0025,86.03520202636719
574.5025,87.00361633300781
575.0025,86.5495376586914
575.5025,84.02299499511719
576.0025,90.26228332519531
576.5025,89.51759338378906
577.0025,80.21591186523438
577.5025,73.50706481933594
578.0025,69.36331939697266
578.5025,57.110801696777344
579.0025,58.466617584228516
579.5025,59.259578704833984
580.0025,60.922813415527344
580.5025,57.78382110595703
581.0025,56.10658264160156
581.5025,69.90293884277344
582.0025,77.84739685058594
582.5025,79.659423828125
583.0025,63.742835998535156
583.5025,64.8038101196289
584.0025,82.82083129882812
584.5025,88.99905395507812
585.0025,90.78128051757812
585.5025,86.1966781616211
586.0025,88.84072875976562
586.5025,89.58383178710938
587.0025,47.59989929199219
587.5025,56.40834426879883
588.0025,54.12505340576172
588.5025,48.16914749145508
589.0025,48.62464904785156
589.5025,39.818615
590.0025,40.21759
590.5025,40.666283
591.0025,42.262287
591.5025,43.89655
592.0025,46.539936
592.5025,49.142445
593.0025,50.489075
593.5025,51.8
594.0025,51.8
594.5025,51.787197
595.0025,51.188694
595.5025,50.59019
596.0025,49.99169
596.5025,49.38014
597.0025,47.634506
597.5025,45.896824
598.0025,45.39807
598.5025,44.898975
599.0025,44.150894
599.5025,43.402813
600.0025,42.604996
600.5025,41.80699
601.0025,41.60225
601.5025,41.40275
602.0025,40.858925
602.5025,40.3103
603.0025,40.3
603.5025,40.3
604.0025,40.78683
604.5025,41.285583
605.0025,40.912533
605.5025,40.51353
606.0025,40.210896
606.5025,39.911648
607.0025,42.44052
607.5025,45.083908
608.0025,48.77614
608.5025,52.51655
609.0025,55.213737
609.5025,57.857124
610.0025,59.509743
610.5025,61.105747
611.0025,62.560963
611.5025,64.00734
612.0025,71.00867
612.5025,78.39019
613.0025,129.3205
613.5025,183.48166
614.0025,171.15411
614.5025,153.49829
615.0025,131.11218
615.5025,108.319214
616.0025,94.9811
616.5025,82.51231
617.0025,74.49772644042969
617.5025,77.0670394897461
618.0025,75.06944274902344
618.5025,71.87037658691406
619.0025,41.13325500488281
619.5025,44.63489532470703
620.0025,55.49639892578125
620.5025,60.671348571777344
621.0025,50.76176
621.5025,61.385174
622.0025,64.80846
622.5025,67.30206
623.0025,68.961395
623.5025,70.50753
624.0025,65.547356
624.5025,59.662086
625.0025,58.422417
625.5025,57.873787
626.0025,58.015835
626.5025,58.265213
627.0025,56.66923
627.5025,54.77409
628.0025,57.571655
628.5025,61.16267
629.0025,61.445526
629.5025,61.146275
630.0025,61.352974
630.5025,61.65223
631.0025,60.69415
631.5025,59.497215
632.0025,59.175026
632.5025,59.025402
633.0025,59.91097
633.5025,61.008224
634.0025,66.015495
634.5025,71.8509
635.0025,56.29116
635.5025,36.041832
636.0025,59.5654182434082
636.5025,68.42938232421875
637.0025,54.28165817260742
637.5025,61.001216888427734
638.0025,81.77638244628906
638.5025,79.33241271972656
639.0025,78.49303436279297
639.5025,94.3203125
640.0025,80.38032531738281
640.5025,49.11936950683594
641.0025,50.121490478515625
641.5025,49.07099151611328
642.0025,40.16681
642.5025,44.456078
643.0025,49.912323
643.5025,55.697845
644.0025,52.67123
644.5025,47.08521
645.0025,47.643093
645.5025,50.036953
646.0025,48.311337
646.5025,45.318825
647.0025,47.46812438964844
647.5025,47.98537063598633
648.0025,46.29706573486328
648.5025,43.02737045288086
649.0025,42.9587516784668
649.5025,43.193336486816406
650.0025,38.917232513427734
650.5025,38.64304733276367
651.0025,37.69720458984375
651.5025,34.95182800292969
652.0025,36.417496
652.5025,41.205517
653.0025,44.82902
653.5025,48.021034
654.0025,53.056004
654.5025,58.7913
655.0025,61.297142
655.5025,62.54402
656.0025,70.169754
656.5025,80.34429
657.0025,122.154274
657.5025,176.91724
658.0025,185.51045
658.5025,174.73741
659.0025,186.29126
659.5025,207.43704
660.0025,333.72485
660.5025,506.29303
661.0025,500.83203
661.5025,415.14642
662.0025,333.79565
662.5025,254.44421
663.0025,201.97869873046875
663.5025,208.41867065429688
664.0025,210.76171875
664.5025,214.53219604492188
665.0025,220.62728881835938
665.5025,216.11868286132812
666.0025,185.26654052734375
666.5025,183.59654235839844
667.0025,92.02383422851562
667.5025,101.02940368652344
668.0025,55.869495
668.5025,55.670006
669.0025,55.37339
669.5025,55.024265
670.0025,54.16117
670.5025,53.014038
671.0025,53.301216
