SB_DEPTH_cm,SECT_NUM_cm,SECT_DEPTH_cm,CORE_THICK_cm,PWAmp,PWVel_m/s,Den_gm/cc,MS,Imp,FP
369,3,80.2,11.048,21,1070.543,1.7252,86.7924,1846.917,0.5944
370,3,81.2,11.046,22,1068.795,1.6934,88.9271,1809.896,0.6129
371,3,82.2,11.048,19,1068.989,1.6543,89.1083,1768.384,0.6356
372,3,83.2,11.041,23,1068.312,1.6514,88.0125,1764.195,0.6372
373,3,84.2,11.035,21,1067.731,1.6285,86.997,1738.81,0.6505
374,3,85.2,11.033,19,1067.537,1.6072,86.2578,1715.742,0.6629
375,3,86.2,11.031,21,1067.86,1.6403,84.0878,1751.566,0.6437
376,3,87.2,11.028,20,1067.054,1.661,83.1038,1772.337,0.6317
377,3,88.2,11.021,18,1065.346,1.6374,85.4063,1744.402,0.6454
378,3,89.2,11.022,23,1067.506,1.6761,84.3457,1789.233,0.6229
379,3,90.2,11.017,22,1066.505,1.6608,87.1174,1771.216,0.6318
380,3,91.2,11.015,19,1067.345,1.6622,88.9688,1774.17,0.631
381,3,92.2,11.015,22,1066.312,1.691,89.3034,1803.184,0.6142
382,3,93.2,11.017,21,1067.022,1.746,88.2418,1862.974,0.5824
383,3,94.2,11.019,20,1067.733,1.7088,91.9457,1824.503,0.604
384,3,95.2,11.02,22,1066.796,1.7079,93.3416,1821.97,0.6045
385,3,96.2,11.025,23,1066.763,1.7,94.5746,1813.449,0.6091
386,3,97.2,11.027,22,1067.473,1.6902,95.0739,1804.193,0.6148
387,3,98.2,11.028,20,1067.054,1.6675,95.4069,1779.28,0.6279
388,3,99.2,11.031,21,1069.413,1.6446,95.237,1758.764,0.6412
389,3,100.2,11.032,23,1067.957,1.6597,92.9403,1772.453,0.6324
390,3,101.2,11.03,24,1066.731,1.6637,91.3584,1774.698,0.6301
391,3,102.2,11.028,19,1068.087,1.6566,90.8566,1769.356,0.6342
392,3,103.2,11.031,23,1069.413,1.6621,90.9509,1777.51,0.631
393,3,104.2,11.027,21,1067.99,1.6714,91.4762,1784.988,0.6257
394,3,105.2,11.025,23,1065.217,1.6637,93.3497,1772.241,0.6301
395,3,106.2,11.025,23,1066.763,1.6988,91.8843,1812.179,0.6098
396,3,107.2,11.022,21,1067.506,1.7481,89.3595,1866.124,0.5811
397,3,108.2,11.021,23,1065.861,1.7719,87.7443,1888.546,0.5674
398,3,109.2,11.02,21,1067.829,1.6841,91.4097,1798.378,0.6182
399,3,110.2,11.017,22,1067.022,1.6874,90.8389,1800.527,0.6163
400,3,111.2,11.01,23,1065.828,1.6425,93.0176,1750.59,0.6424
401,3,112.2,11.01,22,1066.344,1.6753,90.2575,1786.485,0.6234
402,3,113.2,11.01,21,1064.797,1.6843,89.3142,1793.394,0.6182
403,3,114.2,11.012,21,1066.537,1.6585,91.1261,1768.862,0.6331
404,3,115.2,11.013,21,1067.151,1.6379,92.7263,1747.898,0.6451
405,3,116.2,11.016,22,1065.893,1.684,91.0449,1795.014,0.6183
406,3,117.2,11.018,22,1068.153,1.6927,93.3032,1808.082,0.6133
407,3,118.2,11.022,23,1067.506,1.6366,98.7907,1747.051,0.6458
408,3,119.2,11.025,23,1066.763,1.7259,96.7702,1841.13,0.594
409,3,120.2,11.026,21,1068.411,1.748,99.9874,1867.554,0.5812
410,3,121.2,11.027,19,1066.441,1.702,107.243,1815.113,0.6079
411,3,122.2,11.029,22,1067.15,1.7453,109.8916,1862.482,0.5828
412,3,123.2,11.032,21,1066.925,1.7343,115.8932,1850.354,0.5892
413,3,124.2,11.032,21,1067.957,1.7854,118.6835,1906.742,0.5595
414,3,125.2,11.032,19,1067.957,1.8295,121.7835,1953.848,0.5339
415,3,126.2,11.03,21,1068.281,1.7921,130.4822,1914.428,0.5556
416,3,127.2,11.03,22,1067.764,1.8353,134.6259,1959.699,0.5306
417,3,128.2,11.029,20,1069.738,1.8233,142.8214,1950.412,0.5376
418,3,129.2,11.028,23,1067.054,1.8323,149.3915,1955.129,0.5323
419,3,130.2,11.029,20,1067.15,1.7698,160.3501,1888.659,0.5686
420,3,131.2,11.028,21,1067.57,1.9072,153.7441,2036.075,0.4889
421,3,132.2,11.029,21,1067.667,1.9607,153.8816,2093.417,0.4578
422,3,133.2,11.027,18,1066.957,1.9461,158.7293,2076.371,0.4663
423,3,134.2,11.029,21,1068.702,1.9342,162.8457,2067.08,0.4732
424,3,135.2,11.031,19,1067.86,1.9493,163.8978,2081.597,0.4644
425,3,136.2,11.031,19,1069.413,1.9224,168.2174,2055.863,0.48
426,3,137.2,11.035,20,1067.731,1.9523,167.068,2084.518,0.4627
427,3,138.2,11.037,19,1069.995,1.9457,168.7456,2081.905,0.4665
428,3,139.2,11.039,20,1067.086,1.9358,169.5221,2065.668,0.4723
429,3,140.2,11.042,21,1069.443,1.9556,167.2799,2091.39,0.4608
430,3,141.2,11.043,21,1069.022,1.9438,168.2501,2077.978,0.4676
431,3,142.2,11.042,21,1068.925,1.9831,164.5659,2119.806,0.4448
432,3,143.2,11.043,21,1070.058,1.9637,164.1748,2101.243,0.4561
433,3,144.2,11.042,23,1071.519,1.9875,159.5141,2129.609,0.4423
434,3,145.2,11.045,19,1069.216,1.9497,157.702,2084.619,0.4642
435,3,146.2,11.175,18,1079.71,1.9549,145.2153,2110.776,0.4612
436,3,147.2,11.369,19,1100.048,1.9508,129.0645,2145.928,0.4636
437,3,148.2,11.355,17,1100.824,1.9381,116.2905,2133.462,0.471
438,3,149.2,11.314,17,1094.727,1.9276,101.1989,2110.144,0.4771
439,3,150.2,11.389,17,1101.984,,,,
