SB_DEPTH_cm,SECT_NUM_cm,SECT_DEPTH_cm,CORE_THICK_cm,PWAmp,PWVel_m/s,Den_gm/cc,MS,Imp,FP
372,4,3.6,11.366,13,1100.29,1.3134,52.3191,1445.141,0.8333
373,4,4.6,11.204,18,1084.608,1.453,51.8231,1575.908,0.7523
374,4,5.6,11.068,18,1070.406,1.5351,53.2972,1643.17,0.7047
375,4,6.6,11.077,15,1073.353,1.4843,56.5484,1593.223,0.7341
376,4,7.6,11.043,15,1069.022,1.4473,61.1893,1547.189,0.7556
377,4,8.6,11.027,18,1065.411,1.4289,62.7795,1522.359,0.7663
378,4,9.6,11.029,17,1066.634,1.4324,62.5938,1527.841,0.7643
379,4,10.6,11.03,20,1068.798,1.4206,61.4501,1518.361,0.7711
380,4,11.6,11.027,16,1067.473,1.3932,59.91,1487.174,0.787
381,4,12.6,11.026,19,1067.377,1.402,55.6523,1496.464,0.7819
382,4,13.6,11.023,20,1066.054,1.386,51.8321,1477.532,0.7912
383,4,14.6,11.022,19,1064.413,1.3321,49.8401,1417.854,0.8225
384,4,15.6,11.02,21,1065.764,1.3017,48.6259,1387.343,0.8401
385,4,16.6,11.019,19,1064.638,1.2925,49.592,1376.009,0.8454
386,4,17.6,11.016,15,1067.442,1.3395,50.2256,1429.788,0.8182
387,4,18.6,11.017,15,1065.989,1.3399,54.8657,1428.307,0.8179
388,4,19.6,11.017,17,1068.056,1.3622,59.135,1454.885,0.805
389,4,20.6,11.018,15,1066.602,1.36,64.9643,1450.559,0.8063
390,4,21.6,11.02,14,1067.312,1.3654,69.8241,1457.307,0.8031
391,4,22.6,11.023,15,1066.57,1.3766,73.1724,1468.252,0.7966
392,4,23.6,11.024,14,1068.217,1.4034,73.4247,1499.159,0.7811
393,4,24.6,11.027,15,1067.473,1.3836,73.2933,1476.916,0.7926
394,4,25.6,11.027,16,1066.957,1.3765,69.1363,1468.658,0.7967
395,4,26.6,11.029,15,1066.634,1.3738,61.8599,1465.307,0.7983
396,4,27.6,11.028,15,1067.054,1.3238,55.3762,1412.535,0.8273
397,4,28.6,11.029,19,1066.634,1.2822,49.2538,1367.592,0.8514
398,4,29.6,11.03,15,1066.731,1.2937,43.9819,1380.026,0.8447
399,4,30.6,11.028,17,1067.054,1.311,39.2611,1398.864,0.8347
400,4,31.6,11.027,14,1066.957,1.3007,36.5817,1387.821,0.8406
401,4,32.6,11.025,19,1064.703,1.276,35.4743,1358.587,0.855
402,4,33.6,11.023,21,1065.539,1.2837,33.4543,1367.883,0.8505
403,4,34.6,11.022,21,1064.927,1.2909,32.6736,1374.669,0.8464
404,4,35.6,11.021,20,1065.861,1.2827,31.671,1367.21,0.8511
405,4,36.6,11.018,19,1065.571,1.28,32.3729,1363.975,0.8526
406,4,37.6,11.016,22,1065.893,1.2883,32.1813,1373.218,0.8478
407,4,38.6,11.016,20,1065.893,1.2822,31.7241,1366.729,0.8514
408,4,39.6,11.015,21,1065.28,1.2775,32.4615,1360.937,0.8541
409,4,40.6,11.014,16,1066.215,1.2828,32.9461,1367.771,0.851
410,4,41.6,11.017,22,1065.989,1.2877,33.4041,1372.644,0.8482
411,4,42.6,11.02,21,1066.28,1.2918,34.4811,1377.431,0.8458
412,4,43.6,11.024,20,1066.667,1.2895,35.1114,1375.514,0.8471
413,4,44.6,11.026,17,1065.314,1.2893,36.31,1373.521,0.8473
414,4,45.6,11.026,15,1066.86,1.2875,38.1786,1373.6,0.8483
415,4,46.6,11.034,15,1068.151,1.2893,40.4637,1377.138,0.8473
416,4,47.6,11.036,18,1069.38,1.2819,43.1045,1370.815,0.8516
417,4,48.6,11.037,12,1067.925,1.2859,47.1949,1373.218,0.8493
418,4,49.6,11.018,18,1065.571,1.3165,51.0736,1402.859,0.8315
419,4,50.6,11.024,20,1067.183,1.3415,55.2846,1431.578,0.817
420,4,51.6,11.029,13,1066.634,1.4332,57.1192,1528.686,0.7638
421,4,52.6,11.036,16,1068.862,1.4897,59.0344,1592.231,0.7311
422,4,53.6,11.041,15,1068.312,1.4434,64.6187,1541.956,0.7579
423,4,54.6,11.047,15,1068.375,1.4661,65.1059,1566.349,0.7447
424,4,55.6,11.052,16,1069.376,1.4419,66.1126,1541.956,0.7587
425,4,56.6,11.057,18,1069.86,1.4002,66.8892,1498.019,0.7829
426,4,57.6,11.057,18,1071.934,1.401,65.1947,1501.754,0.7825
427,4,58.6,11.057,13,1070.896,1.4023,63.4757,1501.753,0.7817
428,4,59.6,11.061,17,1070.765,1.3494,64.1765,1444.941,0.8124
429,4,60.6,11.063,19,1070.44,1.3299,64.5061,1423.558,0.8237
430,4,61.6,11.066,20,1070.213,1.3391,61.127,1433.172,0.8184
431,4,62.6,11.067,19,1070.827,1.3749,56.7129,1472.323,0.7976
432,4,63.6,11.071,18,1071.733,1.3913,52.6628,1491.09,0.7881
433,4,64.6,11.074,19,1072.023,1.3836,49.0151,1483.268,0.7926
434,4,65.6,11.076,19,1071.698,1.3795,46.9013,1478.452,0.7949
435,4,66.6,11.072,18,1071.83,1.3524,43.9003,1449.555,0.8107
436,4,67.6,11.072,20,1071.83,1.3214,40.8447,1416.362,0.8286
437,4,68.6,11.07,19,1070.6,1.2829,37.2818,1373.51,0.851
438,4,69.6,11.07,17,1072.155,1.2694,34.6401,1361.015,0.8588
439,4,70.6,11.07,20,1070.082,1.2634,32.3623,1351.958,0.8623
440,4,71.6,11.071,20,1070.696,1.2626,31.7641,1351.857,0.8628
441,4,72.6,11.069,19,1069.985,1.2469,30.9433,1334.142,0.8719
442,4,73.6,11.068,20,1069.372,1.2505,30.8621,1337.229,0.8698
443,4,74.6,11.067,21,1069.792,1.2455,30.3727,1332.464,0.8727
444,4,75.6,11.066,19,1067.631,1.2635,29.337,1348.972,0.8622
445,4,76.6,11.066,18,1068.662,1.2425,29.8328,1327.832,0.8744
446,4,77.6,11.064,24,1068.985,1.2403,30.5242,1325.875,0.8757
447,4,78.6,11.065,22,1069.599,1.2395,30.5362,1325.774,0.8762
448,4,79.6,11.072,21,1070.793,1.2405,30.458,1328.271,0.8756
449,4,80.6,11.074,21,1068.919,1.2526,30.7624,1338.927,0.8686
450,4,81.6,11.077,18,1068.177,1.246,30.9021,1330.925,0.8724
451,4,82.6,11.082,16,1070.208,1.2369,31.7104,1323.752,0.8777
452,4,83.6,11.077,17,1067.148,1.2488,32.6831,1332.619,0.8708
453,4,84.6,11.077,16,1067.148,1.264,32.8977,1348.904,0.8619
454,4,85.6,11.074,15,1069.435,1.2661,33.477,1354.047,0.8607
455,4,86.6,11.069,21,1069.469,1.2612,35.4856,1348.855,0.8636
456,4,87.6,11.065,20,1068.05,1.2675,36.565,1353.772,0.8599
457,4,88.6,11.062,21,1068.276,1.2771,37.5297,1364.279,0.8544
458,4,89.6,11.059,19,1067.986,1.2675,40.2842,1353.67,0.8599
459,4,90.6,11.053,18,1068.439,1.2817,42.3178,1369.408,0.8517
460,4,91.6,11.05,19,1066.602,1.3171,44.7443,1404.827,0.8311
461,4,92.6,11.046,20,1066.731,1.3147,48.4165,1402.385,0.8326
462,4,93.6,11.042,19,1067.892,1.4075,48.0282,1503.106,0.7787
463,4,94.6,11.038,19,1067.505,1.4366,49.2718,1533.556,0.7618
464,4,95.6,11.035,16,1066.184,1.3761,51.4784,1467.139,0.7969
465,4,96.6,11.031,21,1065.282,1.3057,51.325,1390.932,0.8378
466,4,97.6,11.033,21,1064.961,1.2928,47.5928,1376.787,0.8452
467,4,98.6,11.033,19,1066.506,1.2892,44.1008,1374.95,0.8473
468,4,99.6,11.036,21,1066.796,1.3208,40.0669,1409.015,0.829
469,4,100.6,11.037,25,1065.862,1.3264,38.1283,1413.727,0.8258
470,4,101.6,11.041,22,1066.763,1.3346,36.6903,1423.667,0.821
471,4,102.6,11.041,17,1065.734,1.3467,36.361,1435.174,0.814
472,4,103.6,11.042,20,1065.316,1.3118,37.3161,1397.532,0.8342
473,4,104.6,11.044,22,1066.538,1.3022,37.5743,1388.806,0.8398
474,4,105.6,11.043,21,1065.412,1.2927,37.8587,1377.273,0.8453
475,4,106.6,11.041,22,1067.795,1.2944,37.8292,1382.141,0.8443
476,4,107.6,11.038,23,1068.021,1.2863,37.492,1373.792,0.849
477,4,108.6,11.038,22,1066.989,1.2919,37.9326,1378.4,0.8458
478,4,109.6,11.035,21,1065.669,1.2874,37.4899,1371.902,0.8484
479,4,110.6,11.034,19,1066.087,1.2895,37.4388,1374.669,0.8472
480,4,111.6,11.022,28,1064.413,1.2927,37.4619,1375.919,0.8453
481,4,112.6,11.029,27,1065.604,1.3019,37.1276,1387.352,0.8399
482,4,113.6,11.026,26,1064.286,1.3079,36.9864,1392.001,0.8365
483,4,114.6,11.024,30,1063.067,1.2982,36.6816,1380.061,0.8421
484,4,115.6,11.022,28,1063.9,1.2961,36.7604,1378.897,0.8433
485,4,116.6,11.02,29,1064.734,1.2963,36.7727,1380.229,0.8432
486,4,117.6,11.021,31,1066.892,1.2951,36.194,1381.747,0.8439
487,4,118.6,11.023,32,1066.054,1.2766,36.0879,1360.937,0.8546
488,4,119.6,11.025,30,1064.703,1.2712,35.6081,1353.481,0.8578
489,4,120.6,11.027,28,1064.896,1.2797,34.7443,1362.759,0.8528
490,4,121.6,11.03,30,1065.7,1.2712,33.7239,1354.702,0.8578
491,4,122.6,11.033,31,1065.99,1.289,32.0228,1374.094,0.8474
492,4,123.6,11.033,28,1065.99,1.2829,29.7465,1367.603,0.851
493,4,124.6,11.034,29,1066.087,1.2665,28.2811,1350.174,0.8605
494,4,125.6,11.033,30,1066.506,1.2559,26.6672,1339.371,0.8667
495,4,126.6,11.033,32,1065.99,1.2678,25.1867,1351.493,0.8597
496,4,127.6,11.034,30,1067.118,1.2561,25.4155,1340.393,0.8665
497,4,128.6,11.033,28,1065.99,1.2682,26.4079,1351.87,0.8595
498,4,129.6,11.032,32,1064.865,1.2695,29.4548,1351.885,0.8587
499,4,130.6,11.029,33,1077.577,1.2895,32.0443,1389.534,0.8472
500,4,131.6,11.029,28,1064.062,1.3039,35.2771,1387.466,0.8388
501,4,132.6,11.028,27,1065.507,1.3057,39.4197,1391.216,0.8378
502,4,133.6,11.026,30,1062.747,1.3284,42.2888,1411.785,0.8246
503,4,134.6,11.025,32,1064.189,1.3119,45.8086,1396.071,0.8342
504,4,135.6,11.023,32,1065.539,1.3147,48.1107,1400.818,0.8326
505,4,136.6,11.022,30,1064.927,1.3804,48.6616,1469.986,0.7945
506,4,137.6,11.021,29,1064.831,1.3506,52.0608,1438.155,0.8117
507,4,138.6,11.022,30,1065.442,1.3537,54.2375,1442.246,0.8099
508,4,139.6,11.025,32,1066.763,1.3636,56.0878,1454.688,0.8041
509,4,140.6,11.026,32,1065.314,1.374,57.9243,1463.689,0.7982
510,4,141.6,11.029,31,1066.634,1.3751,60.099,1466.729,0.7975
511,4,142.6,11.031,33,1066.312,1.3769,62.2511,1468.255,0.7964
512,4,143.6,11.03,33,1065.7,1.3527,65.6892,1441.549,0.8105
513,4,144.6,11.049,33,1065.991,1.4001,65.9263,1492.443,0.783
514,4,145.6,11.087,34,1075.364,1.4063,69.3648,1512.284,0.7794
515,4,146.6,11.094,35,1075,1.3631,76.4987,1465.303,0.8045
516,4,147.6,11.284,35,1094.471,1.4507,73.0288,1587.725,0.7537
517,4,148.6,11.31,35,2605.99,1.6126,69.3218,4202.313,0.6598
518,4,149.6,11.296,36,1627.666,1.7312,67.7451,2817.746,0.591
519,4,150.6,11.295,32,1096.602,1.6951,71.3528,1858.846,0.6119
520,5,0.6,11.382,29,1101.306,0.4047,299.5165,445.6555,1.3604
521,5,1.6,11.415,25,1107.177,1.6309,76.313,1805.671,0.6491
522,5,2.6,11.37,23,1102.278,1.6264,80.022,1792.721,0.6518
523,5,3.6,11.381,28,1101.742,1.6505,81.2306,1818.398,0.6378
524,5,4.6,11.351,20,1097.776,1.6191,86.0872,1777.426,0.656
525,5,5.6,11.109,18,1074.891,1.6129,95.653,1733.735,0.6595
526,5,6.6,11.073,18,1071.926,1.6709,96.8801,1791.119,0.6259
527,5,7.6,11.05,16,1069.7,1.6921,100.8201,1810.012,0.6136
528,5,8.6,11.046,15,1068.278,1.6543,106.5114,1767.282,0.6355
529,5,9.6,11.051,20,1069.797,1.6167,111.2494,1729.512,0.6574
530,5,10.6,11.052,15,1070.412,1.6109,110.175,1724.343,0.6607
531,5,11.6,11.054,14,1072.163,1.5529,107.2502,1664.937,0.6944
532,5,12.6,11.057,11,1069.342,1.5086,98.0001,1613.188,0.7201
533,5,13.6,11.058,15,1070.474,1.3609,91.5484,1456.804,0.8057
534,5,14.6,11.058,22,1069.439,1.2987,79.2484,1388.887,0.8418
535,5,15.6,11.058,20,1070.474,1.2989,65.5346,1390.425,0.8417
536,5,16.6,11.058,20,1069.439,1.2928,55.0707,1382.525,0.8453
537,5,17.6,11.057,20,1069.342,1.2931,48.4875,1382.718,0.8451
538,5,18.6,11.055,14,1069.666,1.2883,43.8839,1378.006,0.8479
539,5,19.6,11.054,21,1069.052,1.2864,40.3454,1375.232,0.849
540,5,20.6,11.052,20,1068.859,1.2841,38.627,1372.553,0.8503
541,5,21.6,11.053,22,1068.439,1.2885,37.2837,1376.674,0.8477
542,5,22.6,11.053,21,1066.892,1.2915,36.5956,1377.938,0.846
543,5,23.6,11.051,21,1068.762,1.2823,36.2744,1370.452,0.8513
544,5,24.6,11.052,21,1069.376,1.2891,36.0719,1378.582,0.8474
545,5,25.6,11.051,17,1069.797,1.2885,37.3013,1378.481,0.8477
546,5,26.6,11.055,15,1070.184,1.2971,36.4209,1388.106,0.8428
547,5,27.6,11.053,18,1069.99,1.2933,37.7429,1383.864,0.8449
548,5,28.6,11.058,12,1070.474,1.2902,38.9845,1381.17,0.8467
549,5,29.6,11.06,18,1070.15,1.2972,39.3514,1388.207,0.8427
550,5,30.6,11.063,17,1069.923,1.2907,40.117,1380.987,0.8464
551,5,31.6,11.067,18,1069.792,1.3033,41.4679,1394.213,0.8392
552,5,32.6,11.068,17,1069.889,1.3035,42.6338,1394.601,0.839
553,5,33.6,11.067,15,1069.275,1.3062,45.5134,1396.642,0.8375
554,5,34.6,11.07,19,1070.082,1.3063,49.0149,1397.9,0.8374
555,5,35.6,11.071,19,1071.214,1.305,53.1916,1397.892,0.8382
556,5,36.6,11.07,17,1071.636,1.3239,56.5237,1418.723,0.8272
557,5,37.6,11.07,18,1071.636,1.3723,58.4653,1470.59,0.7991
558,5,38.6,11.069,15,1071.021,1.486,54.5233,1591.571,0.7332
559,5,39.6,11.068,19,1071.442,1.3428,57.4802,1438.744,0.8162
560,5,40.6,11.065,16,1069.599,1.3106,53.6348,1401.791,0.8349
561,5,41.6,11.063,22,1069.923,1.3152,48.1854,1407.153,0.8323
562,5,42.6,11.061,20,1069.729,1.318,44.5878,1409.892,0.8306
563,5,43.6,11.058,18,1067.89,1.318,42.8611,1407.459,0.8306
564,5,44.6,11.055,17,1069.666,1.3052,42.7204,1396.144,0.838
565,5,45.6,11.051,20,1068.762,1.3019,41.683,1391.401,0.84
566,5,46.6,11.051,21,1069.797,1.3131,41.3253,1404.802,0.8334
567,5,47.6,11.074,22,1070.986,1.3371,40.3467,1431.98,0.8196
568,5,48.6,11.075,20,1070.048,1.3233,41.3386,1415.982,0.8276
569,5,49.6,11.072,21,1070.276,1.3198,41.48,1412.542,0.8296
570,5,50.6,11.06,23,1069.632,1.328,41.3501,1420.502,0.8248
571,5,51.6,11.067,21,1070.309,1.3337,41.6807,1427.418,0.8215
572,5,52.6,11.073,20,1070.372,1.3261,41.8534,1419.422,0.8259
573,5,53.6,11.077,20,1070.241,1.3161,42.1285,1408.53,0.8317
574,5,54.6,11.081,23,1071.663,1.3262,42.3429,1421.291,0.8258
575,5,55.6,11.082,22,1071.76,1.3324,42.1366,1428.013,0.8223
576,5,56.6,11.083,22,1071.857,1.3231,42.4229,1418.138,0.8277
577,5,57.6,11.085,21,1072.05,1.3237,44.121,1419.123,0.8273
578,5,58.6,11.082,19,1071.242,1.3203,40.7767,1414.308,0.8293
579,5,59.6,11.082,21,1071.242,1.3184,46.0834,1412.346,0.8304
580,5,60.6,11.083,16,1070.821,1.3251,48.1607,1418.933,0.8265
581,5,61.6,11.077,22,1070.241,1.3306,50.3501,1424.062,0.8233
582,5,62.6,11.075,19,1070.566,1.3403,52.3112,1434.866,0.8177
583,5,63.6,11.07,22,1069.049,1.3519,54.7815,1445.253,0.811
584,5,64.6,11.068,22,1068.856,1.3452,58.5242,1437.859,0.8148
585,5,65.6,11.067,22,1072.384,1.3628,60.6169,1461.452,0.8046
586,5,66.6,11.068,16,1071.442,1.6171,52.5031,1732.644,0.6571
587,5,67.6,11.069,13,1071.539,1.4789,54.2661,1584.651,0.7373
588,5,68.6,11.07,18,1068.533,1.3233,55.9643,1414.026,0.8275
589,5,69.6,11.071,15,1068.629,1.3122,51.1335,1402.292,0.834
590,5,70.6,11.073,17,1069.855,1.3131,46.9645,1404.818,0.8335
591,5,71.6,11.073,19,1068.822,1.2928,44.7201,1381.778,0.8452
592,5,72.6,11.076,19,1069.112,1.2916,43.5361,1380.817,0.846
593,5,73.6,11.076,19,1069.628,1.2799,43.9319,1369.039,0.8527
594,5,74.6,11.069,21,1069.469,1.2847,43.2479,1373.903,0.85
595,5,75.6,11.073,20,1069.339,1.2831,43.2552,1372.093,0.8509
596,5,76.6,11.074,21,1069.435,1.281,43.3143,1369.993,0.8521
597,5,77.6,11.076,20,1070.145,1.2817,43.8707,1371.609,0.8517
598,5,78.6,11.077,20,1068.693,1.2791,44.5511,1366.956,0.8532
599,5,79.6,11.079,21,1069.401,1.2833,44.9812,1372.386,0.8507
600,5,80.6,11.078,19,1067.759,1.2834,44.9887,1370.402,0.8507
601,5,81.6,11.079,20,1069.918,1.3013,45.5426,1392.286,0.8403
602,5,82.6,11.078,20,1068.789,1.2929,45.8489,1381.88,0.8452
603,5,83.6,11.074,23,1070.986,1.2983,45.7075,1390.433,0.8421
604,5,84.6,11.072,25,1069.242,1.2945,45.8629,1384.177,0.8442
605,5,85.6,11.07,23,1068.533,1.306,46.6657,1395.489,0.8376
606,5,86.6,11.07,24,1068.017,1.3036,47.3419,1392.297,0.839
607,5,87.6,11.068,26,1068.856,1.2896,48.4795,1378.411,0.8471
608,5,88.6,11.067,27,1068.759,1.2953,50.067,1384.37,0.8438
609,5,89.6,11.067,22,1068.243,1.3018,50.41,1390.647,0.84
610,5,90.6,11.067,25,1067.213,1.3127,51.7557,1400.94,0.8337
611,5,91.6,11.064,23,1068.469,1.3072,54.9677,1396.745,0.8369
612,5,92.6,11.065,27,1068.566,1.3066,57.9374,1396.162,0.8373
613,5,93.6,11.058,24,1067.375,1.3227,60.8423,1411.868,0.8279
614,5,94.6,11.059,26,1067.986,1.323,64.9086,1412.942,0.8277
615,5,95.6,11.058,30,1070.474,1.3414,68.6487,1435.953,0.817
616,5,96.6,11.059,24,1070.053,1.4246,68.4269,1524.358,0.7688
617,5,97.6,11.057,22,1071.415,1.5594,65.026,1670.719,0.6906
618,5,98.6,11.056,26,1070.281,1.4611,69.4184,1563.751,0.7476
619,5,99.6,11.056,26,1066.667,1.3625,71.0327,1453.294,0.8048
620,5,100.6,11.056,26,1066.667,1.3476,67.2186,1437.469,0.8134
621,5,101.6,11.057,29,1068.309,1.3254,63.0702,1415.982,0.8263
622,5,102.6,11.06,29,1067.568,1.3093,59.0705,1397.818,0.8356
623,5,103.6,11.055,29,1068.632,1.2899,57.0376,1378.4,0.8469
624,5,104.6,11.053,28,1067.923,1.2703,54.8961,1356.592,0.8583
625,5,105.6,11.056,31,1068.729,1.2815,52.5613,1369.599,0.8518
626,5,106.6,11.064,29,1070.537,1.2687,52.3747,1358.182,0.8592
627,5,107.6,11.091,28,1073.669,1.2812,52.1031,1375.605,0.852
628,5,108.6,11.1,27,1073.501,1.2841,53.0585,1378.491,0.8503
629,5,109.6,11.237,28,1086.225,1.2807,53.1106,1391.115,0.8523
630,5,110.6,11.344,30,1097.629,1.2819,55.0231,1407.052,0.8516
631,5,111.6,11.342,27,1096.905,1.3064,57.8775,1432.973,0.8374
632,5,112.6,11.364,28,1099.033,,72.7203,1255.513,0.9325
633,5,113.6,11.394,24,1103.001,,,,1.6195
634,6,0.8,11.388,22,1103.488,1.2727,85.0226,1404.406,0.8569
635,6,1.8,11.348,20,1098.016,1.4101,89.2305,1548.366,0.7772
636,6,2.8,11.355,16,1097.632,1.4893,89.6446,1634.66,0.7313
637,6,3.8,11.312,14,1095.593,1.5066,92.9431,1650.58,0.7213
638,6,4.8,11.152,14,1078.53,1.5461,93.8141,1667.487,0.6983
639,6,5.8,11.108,19,1074.794,1.5344,91.1122,1649.211,0.7051
640,6,6.8,11.069,15,1071.539,1.5311,85.1718,1640.665,0.707
641,6,7.8,11.049,20,1068.052,1.4869,77.7265,1588.054,0.7327
642,6,8.8,11.047,16,1068.892,1.3063,76.6324,1396.339,0.8374
643,6,9.8,11.047,21,1067.343,1.279,68.5628,1365.128,0.8533
644,6,10.8,11.049,18,1068.569,1.2752,61.4323,1362.645,0.8554
645,6,11.8,11.051,20,1068.762,1.2837,56.7666,1371.98,0.8505
646,6,12.8,11.057,21,1069.342,1.2932,54.466,1382.91,0.845
647,6,13.8,11.063,21,1069.923,1.2816,54.2725,1371.216,0.8517
648,6,14.8,11.068,17,1069.889,1.2878,53.9411,1377.824,0.8481
649,6,15.8,11.073,19,1071.408,1.2878,54.4723,1379.734,0.8482
650,6,16.8,11.073,18,1069.855,1.2869,55.7082,1376.775,0.8487
651,6,17.8,11.079,18,1070.435,1.2833,57.5759,1373.712,0.8507
652,6,18.8,11.073,18,1069.855,1.2919,60.265,1382.151,0.8458
653,6,19.8,11.076,15,1071.18,1.2943,63.6802,1386.378,0.8444
654,6,20.8,11.08,17,1072.085,1.3247,65.0564,1420.204,0.8267
655,6,21.8,11.077,15,1071.795,1.5849,55.3908,1698.663,0.6758
656,6,22.8,11.078,11,1071.373,1.3958,60.1198,1495.431,0.7855
657,6,23.8,11.077,13,1071.276,1.2999,58.6476,1392.562,0.8411
658,6,24.8,11.076,17,1070.662,1.2968,53.4586,1388.409,0.8429
659,6,25.8,11.077,18,1071.276,1.2956,49.928,1387.922,0.8436
660,6,26.8,11.071,17,1070.696,1.3006,48.6254,1392.562,0.8407
661,6,27.8,11.073,18,1070.89,1.2896,49.0166,1380.987,0.8471
662,6,28.8,11.07,15,1071.118,1.2794,50.0487,1370.352,0.853
663,6,29.8,11.075,16,1071.083,1.2754,50.1395,1366.068,0.8553
664,6,30.8,11.073,20,1071.408,1.2808,50.5559,1372.262,0.8522
665,6,31.8,11.069,18,1071.539,1.2782,50.7095,1369.678,0.8537
666,6,32.8,11.067,19,1070.827,1.2935,49.5398,1385.12,0.8448
667,6,33.8,11.066,19,1070.213,1.2779,49.5545,1367.591,0.8539
668,6,34.8,11.064,17,1070.019,1.2779,48.9734,1367.401,0.8539
669,6,35.8,11.065,21,1070.116,1.2821,49.4043,1371.98,0.8515
670,6,36.8,11.071,19,1069.662,1.2732,50.8837,1361.898,0.8566
671,6,37.8,11.07,21,1069.565,1.2815,53.577,1370.655,0.8518
672,6,38.8,11.07,20,1069.565,1.2883,55.6895,1377.926,0.8479
673,6,39.8,11.072,19,1071.311,1.2969,57.6709,1389.366,0.8429
674,6,40.8,11.072,18,1070.276,1.2879,61.067,1378.4,0.8481
675,6,41.8,11.069,19,1070.503,1.2962,62.5106,1387.536,0.8433
676,6,42.8,11.075,15,1071.083,1.3003,63.9917,1392.756,0.8409
677,6,43.8,11.076,17,1071.698,1.3084,66.5256,1402.173,0.8362
678,6,44.8,11.09,19,1072.534,1.3129,67.2272,1408.131,0.8336
679,6,45.8,11.098,18,1073.827,1.3163,69.242,1413.516,0.8316
680,6,46.8,11.097,19,1073.211,1.3183,70.9008,1414.795,0.8305
681,6,47.8,11.097,19,1072.692,1.3157,73.3679,1411.365,0.8319
682,6,48.8,11.094,19,1071.884,1.3155,76.3492,1410.096,0.8321
683,6,49.8,11.061,19,1068.696,1.308,80.4007,1397.808,0.8365
684,6,50.8,11.055,18,1069.149,1.3425,82.4894,1435.36,0.8164
685,6,51.8,11.05,20,1067.633,1.3422,88.3929,1432.98,0.8166
686,6,52.8,11.052,21,1069.893,1.3377,96.1777,1431.181,0.8192
687,6,53.8,11.054,23,1069.569,1.3481,106.3065,1441.841,0.8132
688,6,54.8,11.061,23,1068.696,1.3617,118.1162,1455.198,0.8053
689,6,55.8,11.065,18,1072.19,1.3913,131.5841,1491.709,0.7881
690,6,56.8,11.066,17,1070.213,1.6676,123.1847,1784.641,0.6279
691,6,57.8,11.071,14,1073.291,1.7192,130.5451,1845.218,0.5979
692,6,58.8,11.076,12,1072.736,1.7613,135.5706,1889.421,0.5735
693,6,59.8,11.075,16,1072.12,1.6975,148.4186,1819.928,0.6105
694,6,60.8,11.078,9,1072.93,1.6852,157.1533,1808.102,0.6176
695,6,61.8,11.082,14,1072.279,1.7814,157.5818,1910.14,0.5618
696,6,62.8,11.084,14,1073.511,1.8111,164.6766,1944.259,0.5446
697,6,63.8,11.087,13,1072.762,1.8762,167.0326,2012.686,0.5069
698,6,64.8,11.085,12,1071.532,1.9225,169.4887,2059.998,0.48
699,6,65.8,11.089,14,1073.995,1.8726,177.9238,2011.169,0.5089
700,6,66.8,11.089,17,1072.956,1.8748,180.1767,2011.531,0.5077
701,6,67.8,11.085,10,1072.05,1.8999,179.192,2036.744,0.4931
702,6,68.8,11.084,12,1072.991,1.8943,180.5762,2032.56,0.4963
703,6,69.8,11.08,13,1071.567,1.8776,181.1369,2012.001,0.506
704,6,70.8,11.082,14,1073.317,1.8998,175.285,2039.115,0.4931
705,6,71.8,11.08,14,1070.531,1.9117,166.6371,2046.547,0.4862
706,6,72.8,11.078,16,1071.373,1.8823,157.468,2016.629,0.5033
707,6,73.8,11.074,15,1072.542,1.8498,143.3157,1984.001,0.5222
708,6,74.8,11.076,9,1072.217,1.6591,137.8884,1778.898,0.6328
709,6,75.8,11.076,13,1071.698,1.5268,124.1081,1636.241,0.7095
710,6,76.8,11.074,19,1070.469,1.3243,119.2949,1417.65,0.827
711,6,77.8,11.071,20,1069.662,1.3186,101.1861,1410.487,0.8303
712,6,78.8,11.072,21,1070.276,1.3138,89.2102,1406.083,0.8331
713,6,79.8,11.071,21,1070.179,1.3091,81.3001,1401.012,0.8358
714,6,80.8,11.068,21,1069.889,1.3006,76.5556,1391.502,0.8407
715,6,81.8,11.067,20,1069.792,1.3182,73.211,1410.19,0.8305
716,6,82.8,11.067,22,1069.275,1.3154,72.1898,1406.575,0.8321
717,6,83.8,11.063,21,1068.889,1.3172,70.9943,1407.943,0.8311
718,6,84.8,11.065,21,1068.566,1.3236,70.6168,1414.316,0.8274
719,6,85.8,11.062,16,1067.761,1.3274,70.466,1417.367,0.8252
720,6,86.8,11.057,22,1066.763,1.3373,70.0372,1426.546,0.8195
721,6,87.8,11.056,19,1068.213,1.3328,70.8732,1423.667,0.8221
722,6,88.8,11.05,20,1068.149,1.3361,71.387,1427.124,0.8201
723,6,89.8,11.048,22,1068.472,1.3436,71.603,1435.559,0.8158
724,6,90.8,11.053,20,1067.923,1.3437,72.0802,1434.968,0.8157
725,6,91.8,11.051,22,1068.762,1.3443,72.661,1436.754,0.8154
726,6,92.8,11.058,20,1070.474,1.3425,72.6264,1437.148,0.8164
727,6,93.8,11.059,23,1069.536,1.3519,72.6749,1445.946,0.8109
728,6,94.8,11.062,20,1069.309,1.3439,73.6278,1437.056,0.8156
729,6,95.8,11.065,20,1068.566,1.343,74.1968,1435.071,0.8161
730,6,96.8,11.069,20,1070.503,1.35,74.3089,1445.145,0.8121
